"S01009900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","6","2","3","2","5","7","6","8","9","6","8","8","5","0","4","5","2","2","5","0"
"S01009901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","19","21","20","31","35","34","39","31","14","26","28","17","13","19","3","14","2","11","8","9","1"
"S01009902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","33","43","41","48","67","72","47","64","55","90","53","41","62","32","66","41","51","57","81","65","12"
"S01009903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","22","18","19","26","23","36","37","18","26","12","18","27","18","12","12","22","11","9","14","5","9"
"S01009904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","44","58","41","66","71","93","62","72","70","53","52","86","73","60","51","39","26","15","26","29","2"
"S01009905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","29","33","26","33","24","28","25","23","32","43","32","29","33","24","21","23","23","30","23","27","7"
"S01009906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","22","34","22","46","41","61","42","17","28","27","37","33","22","28","28","34","35","29","21","27","10"
"S01009907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","33","22","35","51","46","67","25","38","38","42","54","40","46","46","27","31","24","17","21","8","5"
"S01009908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","37","37","27","35","38","25","27","25","44","21","29","30","27","26","16","13","11","13","20","17","4"
"S01009909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","46","31","48","78","93","68","78","71","63","65","50","65","52","21","25","25","37","19","22","24","16"
"S01009910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","17","13","35","12","25","25","23","28","34","30","22","22","15","8","20","9","8","8","10","5","2"
"S01009911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","8","1","6","8","2","11","12","7","6","8","6","7","2","4","8","7","3","7","2","0"
"S01009912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","30","21","18","7","14","19","26","18","11","13","14","8","12","10","8","8","6","12","20","23"
"S01009913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","2","5","10","4","5","6","6","3","6","7","6","12","5","0","9","7","4","6","6","0"
"S01009914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","13","6","28","15","11","10","19","20","31","8","10","12","10","11","10","28","16","4","1","11","0"
"S01009915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","14","12","18","17","19","18","18","26","8","9","3","4","4","6","9","7","5","12","5","1"
"S01009916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","6","9","9","5","13","10","10","7","7","8","6","5","5","5","1","3","4","4","4","0"
"S01009917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","6","5","4","0","0","5","4","6","3","5","1","0","1","3","2","0","0","1","0"
"S01009918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","9","3","5","4","6","7","2","5","6","6","2","3","5","6","0","2","1","4","0","0"
"S01009919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","62","52","94","91","83","83","72","73","83","71","95","69","56","49","38","26","34","32","31","50","13"
"S01009920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","8","3","12","15","14","3","9","1","3","5","6","4","7","2","2","5","1","2","2","3"
"S01009921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","40","34","35","46","43","39","53","39","53","26","39","22","12","15","18","14","23","12","17","11","3"
"S01009922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","13","6","8","17","16","8","7","22","11","14","24","15","8","12","7","10","8","6","11","5"
"S01009923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","5","5","7","8","6","10","4","3","11","7","3","11","4","8","11","6","4","3","8","0"
"S01009924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","37","33","25","31","34","28","24","42","27","47","51","39","20","20","19","21","17","18","17","24","4"
"S01009925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","24","25","11","16","11","16","11","9","9","16","15","16","9","12","6","7","9","7","13","14","2"
"S01009926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","10","15","10","7","9","4","9","4","14","26","14","11","10","4","7","6","5","8","8","0"
"S01009927","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","1","8","4","2","2","2","10","5","4","2","6","5","2","2","5","1","5","3","5"
"S01009928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","2","5","1","6","7","8","8","6","5","8","2","6","2","5","4","2","1","1","5","0"
"S01009929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","7","3","2","1","4","1","2","2","2","3","2","4","4","2","5","0","1","2","2","0"
"S01009930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","11","3","3","2","6","16","2","6","12","5","4","4","8","0","3","11","3","3","7","2"
"S01009931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","3","1","2","2","3","4","3","3","1","1","4","1","3","3","2","2","7","1","0"
"S01009932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","7","7","7","7","5","3","2","4","8","4","5","10","4","6","2","1","2","4","2","0"
"S01009933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","23","12","23","18","27","21","30","19","25","19","20","13","18","20","7","9","10","20","15","16","7"
"S01009934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","16","39","22","16","9","12","10","10","14","29","12","27","9","16","6","11","14","19","13","25","1"
"S01009935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","71","89","112","99","106","139","83","58","34","27","36","30","21","26","36","17","19","11","14","18","7"
"S01009936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","7","9","6","6","10","7","13","6","3","10","11","9","7","9","8","7","10","4","6","3"
"S01009937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","71","94","78","71","64","84","74","79","97","56","75","50","30","14","14","5","8","13","12","16","2"
"S01009938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","19","24","22","18","21","33","26","23","24","23","25","22","15","14","8","7","8","8","9","17","4"
"S01009939","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","19","19","25","36","33","30","30","59","58","63","61","71","70","54","40","33","29","19","27","31","4"
"S01009940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","32","22","27","35","24","38","38","60","49","64","54","59","49","31","37","19","27","28","24","20","5"
"S01009941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6","2","10","4","4","9","1","8","4","3","5","6","3","5","3","4","2","1"
"S01009942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","16","20","30","28","18","29","26","23","26","27","17","21","21","27","20","27","28","20","15","22","9"
"S01009943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","23","15","18","32","18","33","26","28","15","21","28","26","35","20","17","19","22","35","26","44","6"
"S01009944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","6","5","10","4","8","7","4","6","6","7","8","11","4","3","8","7","9","16","2"
"S01009945","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","12","11","12","11","17","11","10","14","21","23","18","28","11","7","12","8","9","16","17","9","3"
"S01009946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","10","4","4","7","4","16","6","18","2","8","11","9","13","8","4","10","10","4","12","7","0"
"S01009947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","7","4","6","8","2","4","3","5","8","8","2","6","3","5","3","7","1","5","13","0"
"S01009948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","13","14","15","13","6","20","16","17","10","13","18","10","9","14","12","9","10","16","11","4"
"S01009949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","5","4","2","6","4","11","4","18","6","4","3","6","10","10","15","5","3","5","0"
"S01009950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","6","2","1","5","5","5","2","1","2","2","0","3","3","0","0","0","0"
"S01009951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","1","0","2","7","6","4","3","5","3","4","2","2","2","4","0","0","0","2","1"
"S01009952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","11","5","12","11","19","6","9","7","8","6","4","3","8","3","2","2","4","4","6","0"
"S01009953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4","9","7","11","5","5","9","12","10","6","5","5","4","1","4","4","1","8","10","4","1"
"S01009954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","6","3","8","12","13","19","13","12","9","7","9","6","6","6","6","12","12","8","7","2"
"S01009955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","5","12","11","12","19","22","18","12","34","52","16","33","20","40","39","8","12","8","9","13"
"S01009956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","4","5","2","5","4","7","6","10","5","5","10","11","7","5","11","8","15","7","4","1"
"S01009957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2","7","0","3","3","3","4","3","0","13","5","6","2","2","2","5","0","1","5","1"
"S01009958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","2","2","9","0","3","4","1","2","3","2","2","2","4","2","1","0","0","1"
"S01009959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","8","4","1","0","1","2","3","3","6","1","2","2","5","1","0","2","3","2","1","0"
"S01009960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","5","7","5","1","0","5","4","16","4","0","3","1","0","1","0","5","1","2","0"
"S01009961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","1","1","1","4","1","3","1","2","0","1","5","0","9","3","2","3","4","0"
"S01009962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","16","10","11","5","16","7","12","13","14","19","12","15","9","4","11","12","10","6","6","2"
"S01009963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","2","2","5","0","3","0","3","4","3","0","0","1","1","1","2","1","0"
"S01009964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","3","4","11","9","9","7","4","9","7","7","15","16","10","5","4","3","6","1","6","0"
"S01009965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","7","4","5","5","7","4","3","7","7","13","2","2","3","3","1","1","4","4","3","0"
"S01009966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","1","3","0","3","0","9","1","0","1","3","4","0","1","0","1","1","6","0"
"S01009967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","3","8","5","5","8","7","10","6","6","5","4","3","4","2","2","1","0","5","2","2"
"S01009968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","14","30","13","16","14","17","22","21","18","18","14","18","12","13","14","5","13","6","6","11","1"
"S01009969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","4","8","4","1","3","5","5","1","10","1","10","2","0","0","0","6","5","4","0"
"S01009970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","15","9","21","19","33","30","45","26","28","24","25","28","27","24","21","20","10","18","14","22","2"
"S01009971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","7","19","17","18","26","16","28","36","28","32","54","35","34","25","19","21","20","17","25","26","3"
"S01009972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","43","42","20","36","26","27","9","12","14","16","18","24","13","20","25","30","18","20","19","13","6"
"S01009973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","3","2","5","5","4","4","7","13","6","8","6","10","5","1","2","2","4","7","0","7","1"
"S01009974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","9","9","18","10","4","9","6","9","5","20","18","10","10","5","15","4","9","9","11","0"
"S01009975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","7","17","27","18","18","15","10","26","29","30","38","29","24","14","21","16","19","11","20","1"
"S01009976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","8","12","5","5","6","8","5","11","8","14","11","17","10","3","9","10","2","3","6","3"
"S01009977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","15","20","15","23","10","16","14","23","22","17","23","23","19","14","19","17","16","25","21","13"
"S01009978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","35","22","40","45","48","43","41","17","25","37","24","16","19","16","16","24","14","10","14","30","6"
"S01009979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","36","37","27","28","49","17","15","19","27","18","12","12","26","10","14","6","10","26","7","16","3"
"S01009980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","30","34","53","56","49","68","49","40","53","41","58","54","54","38","26","31","28","28","24","34","9"
"S01009981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","26","12","31","20","14","25","21","19","19","30","25","26","31","24","13","11","11","5","8","14","2"
"S01009982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","22","28","8","32","17","34","31","17","28","30","27","33","22","23","22","10","15","16","21","13","10"
"S01009983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","26","14","19","18","17","21","21","26","29","32","37","19","28","18","18","15","13","20","32","15","2"
"S01009984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","19","19","8","21","25","25","29","19","23","39","26","24","26","27","12","14","13","11","14","13","6"
"S01009985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","28","23","26","28","23","16","15","25","11","33","45","22","24","21","16","16","20","15","10","17","8"
"S01009986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","13","16","6","14","15","11","8","17","17","34","15","11","11","9","6","9","13","8","15","5"
"S01009987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","17","16","9","23","11","34","31","16","20","27","25","16","11","16","14","6","9","14","10","12","5"
"S01009988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","15","15","7","10","6","6","4","6","6","6","10","3","3","7","5","5","5","3","5","2"
"S01009989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","32","26","25","21","16","29","44","29","28","22","27","19","24","30","14","10","6","10","5","18","8"
"S01009990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","3","8","5","8","13","9","14","8","9","8","8","18","1","6","1","4","7","6","5","2"
"S01009991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","15","8","5","4","6","6","3","7","7","6","14","9","19","8","9","9","6","6","9","9","1"
"S01009992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","15","18","11","11","6","21","13","16","16","11","16","19","11","20","10","15","6","1","11","8","4"
"S01009993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","25","19","16","8","9","15","9","10","15","12","6","2","6","5","15","5","4","6","2","8","1"
"S01009994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","8","2","3","11","9","13","10","17","7","9","18","5","9","7","4","4","8","3","2","0"
"S01009995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","8","5","6","8","13","14","7","7","10","1","4","3","3","4","10","3","9","4","5","0"
"S01009996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","17","10","15","15","8","19","25","13","15","13","15","21","5","11","5","6","4","15","15","4"
"S01009997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","10","3","9","6","1","10","9","6","5","6","5","6","6","4","6","3","4","2","6","1"
"S01009998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","14","16","9","13","11","6","17","15","12","7","11","11","13","8","8","7","7","10","3","9","1"
"S01009999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","4","10","3","0","7","6","4","4","3","12","8","5","6","4","6","2","3","5","1"
"S01010000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","2","5","10","0","4","8","12","6","14","8","8","8","6","3","2","4","4","7","7","1"
"S01010001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","10","22","16","11","9","15","13","13","15","18","12","9","13","11","13","12","6","10","12","5"
"S01010002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","10","18","7","3","14","8","5","8","8","21","13","7","12","8","13","10","4","1","10","5"
"S01010003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","5","5","6","6","2","3","9","5","4","1","3","5","4","2","5","3","4","0","1","0"
"S01010004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","5","8","4","2","5","3","0","2","4","9","7","1","1","2","1","2","1","6","4","4"
"S01010005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","13","11","7","8","16","7","7","8","9","4","11","5","13","12","10","6","8","9","19","1"
"S01010006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","11","17","8","14","25","13","17","11","10","13","15","22","18","13","9","16","10","4","5","1"
"S01010007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","6","8","6","5","8","3","3","3","5","2","6","2","2","4","1","4","5","3","0"
"S01010008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","5","6","2","5","4","23","4","11","9","6","12","14","11","5","4","6","13","11","8","0"
"S01010009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","4","17","20","11","2","18","11","16","3","9","12","16","11","4","5","7","6","7","8","4"
"S01010010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","5","4","8","14","10","11","7","5","8","14","5","5","10","5","9","8","4","8","6","1"
"S01010011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","5","10","7","4","14","12","7","4","11","4","9","6","3","5","6","6","7","8","10","4"
"S01010012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","12","6","17","20","13","5","8","27","12","15","11","9","3","7","1","5","6","5","6","0"
"S01010013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","17","14","19","28","26","24","61","39","29","31","46","28","24","17","38","20","21","109","28","26","1"
"S01010014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","17","20","9","12","13","17","12","17","14","29","25","16","15","13","9","6","6","6","15","13","0"
"S01010015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","13","17","21","18","30","24","18","24","14","15","15","13","42","5","12","8","9","12","8","2","6"
"S01010016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6","3","7","5","6","10","5","9","2","5","8","3","2","2","5","7","7","3","3","2"
"S01010017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","6","4","7","9","13","7","11","8","13","12","19","7","7","2","3","6","18","2","6","6"
"S01010018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","20","15","9","19","16","16","22","20","10","14","10","14","10","10","10","33","20","14","27","7","0"
"S01010019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","28","23","40","36","37","29","29","21","26","20","32","42","23","8","17","14","22","23","25","23","2"
"S01010020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","9","17","13","8","5","4","13","6","6","3","7","6","3","7","4","4","9","8","10","1"
"S01010021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","96","100","111","128","107","102","105","128","88","94","116","108","62","39","34","32","27","14","48","36","10"
"S01010022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","27","14","22","14","16","23","15","10","4","9","7","21","25","23","16","20","12","16","12","25","15"
"S01010023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","19","17","5","11","13","12","15","18","19","4","16","22","19","11","13","16","18","10","6","14","5"
"S01010024","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","7","20","17","23","20","12","33","33","43","33","34","38","24","45","32","31","15","19","25","18","26","0"
"S01010025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","22","38","33","37","26","31","47","35","34","37","28","20","35","19","35","25","20","37","26","21","8"
"S01010026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","29","14","17","23","12","18","27","31","26","16","32","24","30","15","35","26","22","17","26","25","1"
"S01010027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","20","6","10","13","14","19","18","29","34","24","23","27","7","12","17","9","4","11","10","11","2"
"S01010028","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","15","14","3","5","5","4","5","15","19","9","12","12","19","14","12","13","5","6","15","13","4","4"
"S01010029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","14","25","15","13","17","11","14","21","15","14","22","9","18","18","22","9","17","10","13","0"
"S01010030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","6","7","13","16","24","14","14","24","9","15","15","9","7","5","5","5","9","9","8","1"
"S01010031","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","43","29","32","41","48","53","34","37","28","52","58","50","69","40","32","37","38","52","51","41","13"
"S01010032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","94","121","83","111","118","90","112","123","104","89","81","79","71","68","68","86","60","79","73","53","15"
"S01010033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","48","66","77","91","82","112","116","150","108","112","111","136","129","82","55","29","48","35","52","60","6"
"S01010034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","176","145","208","203","183","177","146","148","92","100","97","85","52","28","36","18","27","50","40","48","4"
"S01010035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","43","43","58","67","96","69","83","98","109","74","90","58","74","58","37","37","32","35","27","28","9"
"S01010036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","2","5","9","18","9","10","15","17","6","13","17","5","5","12","4","5","1"
"S01010037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","5","11","15","26","12","10","20","12","18","16","10","5","22","6","18","13","16","10","22","2"
"S01010038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","74","49","80","60","78","88","109","112","83","88","62","59","65","62","60","47","65","44","44","40","8"
"S01010039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","63","52","46","67","58","64","76","60","47","46","46","47","50","36","37","29","33","38","28","61","15"
"S01010040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","58","44","66","54","51","66","46","63","64","29","46","39","50","36","37","39","30","31","39","24","6"
"S01010041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","53","46","43","48","41","51","68","76","82","83","53","58","77","53","46","32","41","29","34","33","7"
"S01010042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","19","32","25","24","31","43","36","32","40","36","21","22","22","31","22","21","20","30","28","13","9"
"S01010043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","62","39","47","39","51","63","37","39","57","52","55","60","70","64","32","22","37","40","25","25","7"
