"code","1911","1912","1913","1914","1915","1920","1922","1923","1990","1991","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"S00115216","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","5","5","5","8","9","1","2","0","2","4","4","3","2","0","0","0","2","0","0"
"S00115219","0","0","0","0","0","0","0","0","0","0","0","0","3","2","6","0","3","5","4","7","3","3","4","6","4","7","2","4","2","1","3","1","6","0"
"S00117408","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","6","8","5","0","2","1","0","1","7","1","2","1","1","1","0","2","1","0"
"S00115221","0","0","0","0","0","0","0","0","0","0","0","0","6","7","3","4","2","1","2","1","0","1","8","2","0","1","4","1","1","0","0","1","0","0"
"S00115228","0","0","0","0","0","0","0","0","0","0","0","0","7","12","7","1","3","6","2","2","3","2","5","1","7","5","2","2","2","3","3","8","1","0"
"S00115223","0","0","0","0","0","0","0","0","0","0","0","0","5","1","6","8","8","9","1","6","8","2","2","3","2","3","1","1","1","1","1","1","0","0"
"S00115225","0","0","0","0","0","0","0","0","0","0","0","0","8","6","4","6","11","8","7","6","7","6","3","9","5","5","8","5","9","5","4","12","1","0"
"S00115226","0","0","0","0","0","0","0","0","0","0","0","0","2","6","3","3","4","4","2","4","4","2","3","2","4","5","2","0","0","5","2","1","2","0"
"S00115227","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","7","10","10","14","23","19","5","7","5","3","4","8","2","0","0","4","5","0","0"
"S00115224","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","3","4","0","3","1","0","3","3","5","4","2","1","2","0","2","1","1"
"S00115222","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","13","16","7","5","10","4","6","4","1","2","3","2","3","2","3","3","0","2","0"
"S00115220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","3","3","2","0","4","3","3","2","4","2","0","4","0","5","1","0","1"
"S00116247","0","0","0","0","0","0","0","0","0","0","0","0","5","1","11","5","1","4","1","7","4","8","2","3","0","3","3","0","2","0","0","3","1","0"
"S00117406","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","4","3","2","3","0","1","3","0","2","1","1","1","0","1","0","0","0"
"S00117405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","4","4","2","0","7","9","0","2","13","1","5","2","4","1","2","2","0"
"S00116110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","10","3","4","6","4","0","0","1","1","0","1","0"
"S00116112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","6","7","0","2","2","2","1","4","2","0"
"S00115777","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","17","9","10","4","6","10","16","3","8","9","6","6","7","3","5","7","4","2"
"S00115774","0","0","0","0","0","0","0","0","0","0","0","0","1","15","15","52","15","12","4","4","2","9","7","3","2","3","2","0","0","0","3","0","0","1"
"S00116308","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","8","4","3","6","2","5","3","3","3","3","2","0","7","1","2","3","4","1","0"
"S00117499","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","13","11","4","2","12","10","6","1","1","1","7","2","2","2","2","4","4","5","0"
"S00115773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","16","11","13","11","10","19","6","7","8","4","6","1","5","3","6","5","4","1"
"S00117500","0","0","0","0","0","0","0","0","0","0","0","0","4","13","18","23","15","26","13","14","14","20","9","8","11","9","3","10","4","6","7","5","10","3"
"S00117496","0","0","0","0","0","0","0","0","0","0","0","0","6","7","12","3","9","5","4","8","2","2","4","2","2","2","4","6","0","1","2","0","0","0"
"S00117498","0","0","0","0","0","0","0","0","0","0","0","0","5","12","22","14","7","13","10","0","10","5","3","1","3","3","4","2","3","3","3","0","2","2"
"S00117502","0","0","0","0","0","0","0","0","0","0","0","0","5","12","11","10","20","2","5","7","5","4","1","7","0","8","3","4","1","2","4","2","3","1"
