code,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011,p2012,p2013,p2014,p2015,p2016
S00112968,116,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00112517,114,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00116793,120,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00112519,48.208694,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
S00112518,41.634781,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
S00112520,36.156522,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00116869,88,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
S00112635,126,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,NA
S00112610,82.004574,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00112688,201.877778,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
S00116356,54.7115,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
S00112712,130,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA
S00112853,129,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
S00116790,156.027251,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,NA,NA,NA,NA
S00116791,106.970646,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA
S00112704,189.002096,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA
S00116789,152,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA
S00116375,27.638888,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,NA,NA,NA
S00116374,21.38889,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA
S00116373,19.722222,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
S00116376,16.25,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
S00112852,72,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA
S00112851,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA
S00112844,89,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00112842,103,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00112841,107,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00112794,83,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00112793,72,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00116813,100,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00112814,164,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
S00112854,74,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
S00112843,134,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA
S00112715,120.555561,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
S00112714,96.444446,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA
S00112796,137.220222,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA
S00112797,166.779784,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA
S00112795,77,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
S00112809,109,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00112811,138,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA
S00112706,125,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA
S00112971,148,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA
S00116868,92,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
S00116792,176,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA
S00112710,145,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,NA
S00112708,171,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,NA
S00112709,90,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00112711,167,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA
S00112713,146,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
S00116806,135,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA
S00116788,95,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00112719,84,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00112718,90,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
S00112717,107,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00112747,81,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA
S00116807,125,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA
S00112716,100,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
S00116808,64,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA
S00116805,139,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA
S00112720,92,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00112743,92,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
S00112721,78,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00112752,59.264044,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA
S00112753,56.955055,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA
S00112751,74.780898,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00116794,99,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00116362,63,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA
S00116809,97,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00112756,98,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA
S00112723,142,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA
S00112757,62,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
S00112755,121,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA
S00112722,78,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00112692,116,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
S00112637,117,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,NA,NA,NA
S00112636,113,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
S00112690,97,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00112691,115,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
S00116782,102,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
S00112687,123.403362,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00112686,103,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00114145,163,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA
S00112685,151,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
S00112689,118.11024,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00116785,76.676999,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
S00112640,116,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00116786,94.212765,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00116358,80,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
S00112745,51,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA
S00116768,37.266186,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
S00116769,32.733812,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00112744,126,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
S00116767,129,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA
S00112740,59.140186,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA
S00112741,53.859814,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA
S00116773,129,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA
S00116771,78.615389,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA
S00116772,67.384615,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00112695,104,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA
S00112639,93,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA
S00112641,152,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
S00112638,140,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00112642,120,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00116774,115,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00116775,72,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00112643,56,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
S00116770,81,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00112644,109,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00112694,71.951874,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
S00112693,43.048129,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
S00116784,118,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
S00112696,151,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA
S00116787,52,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
S00112699,146,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
S00112655,126,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00112698,130,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA
S00112658,105,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
S00112697,110,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00112657,110,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
S00112651,166,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,NA,NA,NA
S00112645,135,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA
S00112654,99,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
S00112649,123,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00112653,88,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
S00112648,102,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00112647,131,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00112646,91,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00112749,93,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
S00112754,89,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA
S00112850,76,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00112748,67,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00112750,115,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
S00112759,98,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00112799,105,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00112760,94,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
S00112798,102,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00112800,86,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00112804,118,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
S00112724,329,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00112726,118,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00112801,118,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00112803,117,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
S00112802,88,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
S00116798,124.285712,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA
S00116799,55.714288,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
S00116797,96.318177,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00116796,66.681818,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
S00112758,73,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
S00112737,64,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
S00112729,132,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA
S00112735,105,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
S00112736,109,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
S00112734,119,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00116372,114,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00112725,87,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00112730,98,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00112731,131,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00116365,55.6905,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00112805,106,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00112806,104,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA
S00112774,95,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00112773,125,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
S00112772,84,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00112769,91,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
S00112808,105,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
S00112770,92,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00112807,122,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00112777,100,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00112776,100,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
S00112775,83,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
S00112812,103,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00116949,134,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA
S00116364,8.07824,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
S00116367,7.933985,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
S00116369,7.717604,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
S00116370,7.429095,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00116371,6.563569,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00116363,6.05868,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
S00116366,5.914426,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
S00116368,4.6138,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
S00116379,118,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
S00112761,185,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA
S00112765,55,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
S00112762,127.607761,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA
S00112763,63.392239,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00112767,101,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
S00112768,120,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00112764,74,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
S00116804,65.200891,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
S00116803,49.799106,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00112738,59,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
S00112739,79,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00116802,75,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
S00112728,85,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00112733,69,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
S00112732,122,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
S00116801,80,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
S00116800,54,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
S00112727,94,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00116961,91,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
S00115803,88,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00112742,158,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA
S00115802,121,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,NA
S00112609,104,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA
S00112683,169,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA
S00112672,109,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
S00112681,84,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00115978,70,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
S00113208,127.206705,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00113207,102.793295,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
S00113206,116,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00116951,108.965518,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00116950,49.034482,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
S00112664,126,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
S00113189,103,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00113196,77,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00116003,102,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
S00112679,85.474863,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00112678,84.525142,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
S00112652,143,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA
S00115126,140,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA
S00116360,96,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00113216,106.556961,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00113215,121,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00113217,85.443035,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00116935,97,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00115977,56.572581,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
S00116954,127,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00113198,884.131738,NA,NA,NA,NA,NA,NA,NA,NA,884.131738,NA,NA,NA,NA,NA
S00113199,153.868231,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
S00113192,63.394922,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
S00113191,28.060047,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
S00116005,113,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
S00112684,149,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
S00116359,62,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
S00112656,139,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
S00116778,138,NA,NA,NA,NA,NA,NA,NA,NA,683,NA,NA,NA,NA,NA
S00112669,215.249994,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
S00112668,141.749995,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00112667,80,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
S00112665,90.325297,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00112666,62.674698,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
S00112662,49.456521,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00112663,41.543479,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
S00112673,96,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
S00113294,34.500001,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA
S00113295,19.499999,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00113292,143,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
S00115988,136,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
S00113297,138,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
S00113293,156,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA
S00116970,153,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
S00116969,59,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA
S00113303,118,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
S00112680,71,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
S00112682,67,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
S00112671,128,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
S00116779,102,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA
S00112670,75,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00116776,97,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00116957,140,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
S00116777,69,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
S00115979,82.627907,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00113218,83,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00113212,56,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
S00113219,116.37209,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00113222,49.327524,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
S00113220,38.365854,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00113221,33.306619,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00113230,119,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00113229,94,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
S00113231,109,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
S00116952,134,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA
S00113227,82,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
S00113235,118,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA
S00113225,81,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
S00113228,62,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
S00113223,68,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
S00116953,59.341233,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
S00113226,64,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
S00113224,106,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00113236,131,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00113233,95,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00116426,93,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
S00113234,97,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00116427,127,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
