"code","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"E01010069",88,90,65,71,69,55,58,55,42,41,28
"E01010070",80,85,106,75,137,57,82,41,39,42,53
"E01010071",198,191,236,270,199,168,208,157,128,117,123
"E01010072",180,164,179,149,122,111,102,120,77,75,78
"E01010073",107,139,72,70,71,54,46,50,26,42,55
"E01010074",332,355,434,256,267,225,210,139,176,177,160
"E01010075",71,27,33,34,34,36,33,27,26,28,29
"E01010076",129,129,142,172,145,83,92,81,75,96,86
"E01010077",142,95,73,76,92,123,79,82,34,73,47
"E01010078",85,58,67,63,42,81,30,52,26,38,36
"E01010079",113,60,87,61,49,90,51,58,25,25,30
"E01010080",208,204,211,138,124,178,115,127,107,98,103
"E01010081",83,56,65,82,39,63,40,39,15,25,30
"E01010082",100,69,112,109,64,103,83,76,39,60,61
"E01010083",88,84,92,63,73,77,59,60,53,38,42
"E01010084",152,86,108,109,97,145,98,66,50,40,51
"E01010085",189,203,184,118,150,123,126,144,103,121,100
"E01010086",74,74,72,56,80,90,67,71,62,61,30
"E01010087",353,270,315,199,184,136,132,146,124,134,143
"E01010088",61,81,91,55,72,50,54,71,44,43,38
"E01010089",146,151,106,104,102,87,86,64,57,61,48
"E01010090",522,518,444,259,302,219,234,261,260,241,210
"E01010091",89,124,155,116,89,122,53,84,64,66,65
"E01010092",179,168,132,122,218,149,203,233,146,133,128
"E01010093",241,135,156,161,131,146,118,134,68,78,83
"E01010094",243,154,107,99,89,99,47,67,60,87,72
"E01010095",276,186,210,224,178,189,162,131,101,117,104
"E01010096",219,237,287,233,211,180,147,161,136,155,155
"E01010097",118,162,138,124,122,104,104,100,82,83,51
"E01010098",73,71,85,97,84,74,52,54,38,47,58
"E01010099",101,75,109,74,75,85,73,69,46,70,78
"E01010100",188,209,201,95,75,120,76,107,103,99,94
"E01010101",408,307,224,186,144,139,166,129,149,124,115
"E01010102",513,524,403,256,239,334,338,286,268,290,284
"E01010103",418,441,444,283,250,209,191,207,182,223,197
"E01010104",240,225,200,164,119,144,105,100,103,150,90
"E01010105",125,120,95,69,46,55,58,54,38,46,49
"E01010106",525,525,431,293,280,262,317,266,297,296,215
"E01010107",601,581,498,380,352,371,326,296,275,348,321
"E01032887",357,269,324,218,192,190,158,157,183,156,124
"E01032592",105,125,90,120,110,100,111,70,57,110,81
"E01009522",52,60,70,63,62,56,53,59,55,45,44
"E01009523",188,220,210,129,68,78,64,72,104,93,81
"E01009524",92,87,93,98,118,77,78,73,67,71,65
"E01009525",45,66,55,39,36,29,30,30,27,32,25
"E01009526",104,116,100,144,110,86,75,73,83,120,63
"E01009527",82,89,75,74,79,70,82,60,62,64,60
"E01009528",35,38,34,46,50,26,28,43,48,33,31
"E01009529",76,88,63,59,91,98,85,55,81,52,59
"E01009530",51,41,38,63,45,35,40,37,25,29,41
"E01009531",122,138,153,109,126,73,64,56,75,122,77
"E01009532",183,185,162,117,123,169,101,114,85,108,74
"E01009535",73,106,76,87,67,97,51,55,34,45,54
"E01009536",55,60,45,64,66,63,70,43,31,48,33
"E01009537",216,236,234,170,198,239,138,155,97,133,87
"E01009543",319,489,316,252,263,274,183,197,204,200,209
"E01009544",172,167,153,129,119,122,108,94,101,110,80
"E01009548",260,211,190,171,184,219,177,170,151,189,147
"E01009553",296,332,257,264,239,363,234,218,229,236,196
"E01009632",305,276,266,232,253,274,199,181,162,231,135
"E01009635",486,492,487,380,408,439,375,415,280,297,307
"E01009652",102,71,84,70,57,63,69,66,47,50,48
"E01009653",59,54,41,58,48,45,36,33,43,39,35
"E01009654",146,146,135,239,96,91,62,69,48,73,34
"E01009538",298,225,153,167,185,262,251,219,144,194,173
"E01009539",182,182,151,186,150,175,177,143,165,211,180
"E01009540",236,283,300,336,303,317,225,218,146,154,206
"E01009541",284,254,209,198,171,166,183,164,150,156,148
"E01009542",229,199,191,188,170,158,157,136,167,158,126
"E01009549",37,46,42,50,58,69,37,50,39,49,46
"E01009550",99,128,107,121,133,141,74,84,67,72,56
"E01009552",91,77,78,95,55,69,63,47,52,65,46
"E01009554",63,82,67,66,82,65,68,64,41,50,46
"E01009555",60,76,97,104,63,89,61,51,50,64,51
"E01009556",140,130,136,131,158,144,113,83,97,117,99
"E01009557",61,53,50,43,41,51,54,54,51,70,53
"E01009558",68,116,87,85,100,84,79,56,66,84,61
"E01009559",89,105,101,101,89,100,89,66,63,71,74
"E01009560",33,57,58,46,45,38,34,32,25,53,31
"E01009561",59,62,39,55,50,58,34,28,44,37,31
"E01009562",72,84,55,50,55,50,44,26,38,56,37
"E01009563",32,38,43,28,35,34,17,24,25,43,29
"E01009564",165,231,237,177,219,218,154,162,154,127,108
"E01009565",62,45,51,59,38,42,38,56,18,43,34
"E01009566",262,226,249,216,256,212,176,128,118,170,182
"E01009567",206,156,174,185,168,195,142,111,144,129,124
"E01009568",101,73,103,105,105,89,76,43,46,61,54
"E01009569",246,253,203,175,198,138,150,167,175,204,199
"E01009570",242,198,240,254,193,173,173,139,207,153,142
"E01009674",70,69,78,89,89,82,62,70,74,71,66
"E01009571",156,144,134,138,112,146,143,122,111,129,81
"E01009572",348,294,254,227,223,259,261,204,193,147,171
"E01009573",137,93,93,124,89,63,85,79,53,61,41
"E01009574",292,285,297,224,208,180,184,140,155,155,123
"E01009575",114,106,100,164,343,410,357,343,271,254,262
"E01009709",166,192,166,193,152,128,88,117,199,150,157
"E01009576",74,67,81,96,109,93,61,84,80,75,42
"E01009577",193,159,254,206,208,228,175,140,133,161,144
"E01009578",567,554,394,332,273,251,244,231,272,231,181
"E01009579",152,150,217,175,171,207,149,111,160,114,125
"E01009580",280,213,238,270,225,259,185,185,176,171,159
"E01009581",128,124,126,119,94,98,74,74,97,88,89
"E01009582",268,259,204,162,183,156,134,90,92,85,56
"E01009583",257,363,340,320,206,206,178,202,224,245,174
"E01009584",141,125,194,173,127,125,99,107,99,105,85
"E01009585",128,137,200,243,206,243,199,221,231,273,225
"E01009586",128,75,106,130,100,92,55,86,92,53,46
"E01009587",118,120,119,147,117,141,137,112,92,114,94
"E01009588",132,114,88,66,83,64,99,83,61,50,45
"E01009589",116,145,149,182,180,178,145,175,235,111,90
"E01009590",178,143,137,132,149,115,123,72,86,114,103
"E01009591",74,74,74,74,60,52,49,53,40,40,37
"E01009592",56,87,74,62,65,84,67,60,68,82,57
"E01009593",108,109,106,142,140,111,87,114,101,87,73
"E01009594",58,62,32,59,46,37,30,25,31,46,29
"E01009596",96,109,129,86,104,91,87,79,105,103,74
"E01009597",180,191,145,158,139,152,126,122,137,143,110
"E01009598",87,64,68,62,48,67,34,44,37,35,17
"E01009599",79,76,143,108,88,98,48,67,79,56,59
"E01009604",102,109,94,90,67,67,59,68,56,76,69
"E01009605",125,145,139,79,82,97,89,125,103,62,72
"E01009606",123,109,106,91,78,102,83,60,80,69,53
"E01009607",314,296,293,279,248,277,189,176,243,203,170
"E01009608",121,113,112,91,94,85,80,70,81,85,50
"E01009609",110,116,149,119,105,115,73,80,87,84,52
"E01009610",101,92,104,93,59,103,77,87,77,77,71
"E01009611",215,213,237,195,189,251,152,144,110,105,78
"E01009612",150,147,144,155,185,106,119,116,65,91,53
"E01009613",79,73,52,79,97,71,47,46,44,41,22
"E01009614",104,83,96,111,128,102,60,58,59,50,41
"E01009615",217,183,214,208,190,121,115,86,98,112,107
"E01009616",142,126,150,106,108,108,81,52,68,56,47
"E01009617",122,130,105,128,108,122,54,44,60,65,50
"E01009618",109,130,84,141,107,112,88,49,43,56,46
"E01009619",193,163,135,139,146,127,142,126,111,135,142
"E01009620",155,158,106,119,102,126,68,84,101,84,52
"E01009621",170,138,113,84,107,80,65,78,67,73,46
"E01009622",99,97,88,113,134,88,76,96,105,67,108
"E01009623",92,111,102,85,88,86,61,82,43,79,62
"E01009624",212,241,261,184,195,176,145,170,154,123,110
"E01009625",99,115,100,116,124,103,97,95,56,68,86
"E01009626",88,93,63,55,61,69,56,68,56,43,42
"E01009627",163,136,154,135,108,122,127,139,137,102,116
"E01009628",88,86,73,97,96,87,78,62,59,62,60
"E01009629",237,189,118,156,155,199,157,111,132,179,158
"E01009630",117,134,115,101,74,131,86,93,85,89,83
"E01009631",128,126,113,98,119,135,77,92,88,70,80
"E01009633",158,152,129,149,147,138,118,119,82,110,84
"E01009634",110,114,93,95,106,108,123,67,62,78,89
"E01009636",176,135,179,128,190,134,125,158,88,115,135
"E01009637",81,56,66,90,68,104,75,58,60,49,42
"E01009638",425,396,357,327,245,298,274,300,243,294,265
"E01009639",130,110,103,116,74,101,59,61,81,77,81
"E01009640",137,109,130,134,161,157,122,195,135,119,113
"E01009641",222,222,250,219,211,232,225,206,192,196,160
"E01009642",3345,3210,2956,2880,2745,2499,2023,1898,1777,1838,1640
"E01009643",77,62,52,54,65,74,42,61,30,45,48
"E01009644",51,48,50,45,55,66,64,37,48,25,33
"E01009645",58,46,35,61,77,78,79,30,52,34,48
"E01009646",66,46,68,50,51,53,37,37,38,44,36
"E01009647",444,455,402,310,346,334,249,313,220,254,227
"E01009648",73,49,52,62,78,62,57,32,40,53,67
"E01009649",70,45,41,61,58,60,41,28,59,44,68
"E01009650",169,241,196,208,174,176,167,172,126,192,137
"E01009651",232,220,218,218,163,176,120,115,95,145,109
"E01009655",199,212,174,161,92,71,58,57,70,92,78
"E01009656",177,166,151,157,159,179,145,129,123,105,97
"E01009657",162,221,143,134,117,101,73,91,89,85,59
"E01009658",123,90,109,141,110,94,73,62,78,66,54
"E01009659",152,140,152,144,133,146,150,109,131,118,122
"E01009660",118,89,122,138,129,147,97,71,87,75,68
"E01009661",255,211,228,249,249,201,171,224,169,223,170
"E01009662",312,324,227,250,209,192,162,114,110,151,188
"E01009663",59,60,109,125,54,60,33,39,40,60,53
"E01009664",93,97,117,127,94,77,65,74,77,53,35
"E01009665",46,22,23,36,24,19,24,32,21,29,22
"E01009666",26,46,50,31,53,53,36,24,31,35,18
"E01009667",22,30,34,32,34,27,23,18,19,26,34
"E01009668",55,64,69,73,55,55,55,40,29,34,38
"E01009669",45,53,51,53,54,54,31,45,43,43,38
"E01009670",76,73,81,77,52,69,52,45,68,48,46
"E01009671",280,285,248,314,273,274,192,201,202,189,186
"E01009672",68,101,58,79,63,64,120,88,74,77,44
"E01009676",58,60,55,67,61,98,65,53,48,63,48
"E01009679",114,122,118,115,112,142,119,93,100,109,65
"E01009681",107,101,103,102,81,79,52,57,60,75,77
"E01009682",27,34,53,43,51,41,35,56,28,24,30
"E01009683",110,82,121,107,76,108,78,78,58,68,64
"E01009684",45,111,104,133,82,89,90,77,74,79,75
"E01009685",59,72,57,122,61,59,59,49,58,62,68
"E01009686",195,297,225,255,212,193,197,152,154,202,145
"E01009687",53,60,40,80,55,74,55,50,39,52,44
"E01009688",146,156,132,127,109,133,87,88,62,77,81
"E01009689",115,163,166,170,159,197,137,124,118,123,100
"E01009690",75,88,81,98,60,92,62,47,53,88,66
"E01009691",78,75,84,72,71,83,81,47,66,87,80
"E01009692",47,29,34,24,45,27,19,25,22,20,26
"E01009693",50,44,39,47,45,33,45,36,36,23,28
"E01009694",67,61,55,63,58,52,40,79,40,54,45
"E01009695",52,45,54,48,36,51,28,30,30,31,25
"E01009696",45,48,56,65,43,29,31,30,37,21,23
"E01009697",50,44,56,58,57,59,58,42,56,31,46
"E01009698",82,39,59,37,63,47,46,39,33,31,29
"E01009699",37,27,45,41,56,35,38,23,19,34,29
"E01009700",117,98,116,124,120,98,97,83,108,84,78
"E01009701",63,50,59,66,76,66,44,57,78,56,65
"E01009702",141,119,164,185,157,78,91,104,87,83,94
"E01009703",87,70,69,130,63,59,84,69,83,96,108
"E01009704",92,72,82,58,92,47,31,44,30,35,19
"E01009705",74,62,66,40,45,43,32,44,36,27,25
"E01009706",27,31,47,42,34,29,27,28,23,27,16
"E01009707",45,64,46,77,105,76,40,46,47,49,45
"E01009708",78,93,60,67,99,79,75,39,43,36,41
"E01009710",90,92,88,75,73,86,42,56,63,46,32
"E01009711",124,81,109,107,67,67,85,52,60,87,63
"E01009712",104,85,106,203,88,96,76,55,57,39,34
"E01009713",103,116,122,163,165,135,98,65,62,82,71
"E01009714",104,66,65,118,95,98,62,60,47,54,55
"E01009715",61,112,65,106,96,94,54,47,62,57,30
"E01009716",83,93,106,110,124,76,60,45,41,51,58
"E01009717",224,228,149,164,181,154,102,123,112,125,153
"E01009718",186,148,167,160,137,108,108,94,99,102,110
"E01032528",135,145,133,153,106,118,87,81,60,62,61
"E01032527",132,138,117,117,108,154,101,92,64,83,79
"E01032529",198,176,123,117,119,90,108,78,79,82,73
"E01032530",338,335,275,218,265,298,206,208,193,224,181
"E01032531",167,164,214,203,234,341,203,206,243,214,112
"E01032532",137,124,141,129,115,104,76,72,54,108,72
"E01032533",57,77,56,60,51,95,59,48,55,46,34
"E01032534",99,96,67,85,93,75,53,44,53,56,49
"E01032535",54,61,40,47,54,33,35,30,29,28,17
"E01032536",144,113,116,127,120,152,107,96,85,100,85
"E01032537",113,135,137,94,86,138,120,80,91,95,50
"E01032538",183,243,217,230,212,217,192,132,174,169,137
"E01032587",67,77,83,76,85,99,75,41,70,56,62
"E01033058",175,217,182,240,152,191,137,152,171,150,113
"E01010480",149,134,155,130,83,78,53,44,50,36,33
"E01010498",116,113,80,85,52,52,33,33,32,53,29
"E01010500",160,68,101,72,125,73,82,53,41,53,43
"E01010528",368,394,304,358,270,211,175,304,251,202,214
"E01010535",123,156,126,115,114,119,123,94,95,91,83
"E01010502",63,50,52,55,47,41,46,32,32,34,23
"E01010428",156,100,106,95,92,83,86,52,44,69,80
"E01010410",432,419,352,405,437,363,277,300,233,315,221
"E01010411",130,113,119,108,102,93,79,48,77,85,61
"E01010412",136,158,154,179,192,226,100,120,148,134,113
"E01010413",126,113,132,129,107,86,87,53,95,84,66
"E01010414",751,772,676,678,585,556,515,417,426,522,427
"E01010415",111,133,163,133,132,125,119,148,100,75,55
"E01010431",83,66,65,51,47,37,36,33,37,44,34
"E01010416",202,197,176,178,185,137,159,150,104,117,69
"E01010437",37,32,42,25,33,17,48,27,35,17,17
"E01010417",90,103,101,105,101,71,50,59,37,61,56
"E01010418",77,77,104,94,72,63,73,91,72,55,45
"E01010419",86,76,84,82,82,67,57,68,65,72,29
"E01010420",252,295,305,245,217,129,166,171,140,148,105
"E01010445",134,132,98,100,101,83,77,68,46,48,59
"E01010421",120,123,103,77,181,90,71,124,78,62,56
"E01010422",274,270,210,225,233,143,151,165,114,164,140
"E01010423",116,95,94,88,118,100,71,64,80,87,96
"E01010424",102,105,66,70,95,68,68,69,47,71,59
"E01010425",79,60,48,59,99,53,64,60,66,48,42
"E01010426",359,326,271,215,224,224,252,183,194,248,204
"E01010447",97,82,104,134,99,78,93,75,63,43,66
"E01010427",152,147,118,124,100,112,87,87,77,96,76
"E01010429",83,64,50,58,65,67,48,54,60,73,61
"E01010430",168,195,174,164,116,108,110,92,83,115,76
"E01010432",42,55,33,51,49,39,52,46,35,59,35
"E01010433",253,258,207,149,135,153,135,86,90,175,119
"E01010448",110,80,133,100,85,94,107,74,78,69,55
"E01010434",202,134,98,102,149,124,109,92,124,87,89
"E01010435",272,189,163,177,172,213,211,106,108,75,98
"E01010436",110,86,80,87,53,81,66,65,46,43,45
"E01010438",133,96,93,62,63,87,50,62,53,41,27
"E01010464",203,239,183,167,142,148,132,107,91,89,99
"E01010439",124,99,108,94,114,77,90,55,64,41,35
"E01010440",200,149,125,101,103,100,84,110,99,88,56
"E01010441",146,92,80,81,69,76,89,110,51,55,54
"E01010442",282,235,238,221,183,162,157,112,107,147,123
"E01010443",250,278,232,300,199,207,200,140,139,131,135
"E01010444",48,46,26,42,42,36,42,33,34,27,17
"E01010446",244,278,196,195,207,117,160,108,119,129,100
"E01010449",152,235,158,152,161,102,163,111,137,165,141
"E01010471",149,136,117,109,120,96,98,72,83,89,68
"E01010450",379,368,338,307,268,233,230,162,169,210,164
"E01010451",342,318,266,279,244,190,219,189,185,187,198
"E01010452",155,138,113,134,105,95,101,85,67,98,93
"E01010473",166,154,174,172,97,67,95,79,92,94,80
"E01010453",146,184,140,122,101,117,83,86,99,81,66
"E01010454",150,148,126,110,129,99,72,65,59,38,55
"E01010455",235,232,237,240,196,170,174,104,102,128,104
"E01010456",182,163,121,158,115,96,93,100,78,67,53
"E01010457",101,86,80,81,59,62,68,81,59,52,24
"E01010458",85,57,91,101,60,54,61,64,60,54,33
"E01010459",222,226,217,187,179,182,227,238,170,223,164
"E01010460",135,166,146,155,132,95,64,60,66,58,42
"E01010461",72,71,65,75,55,39,52,38,46,43,27
"E01010462",132,108,103,120,119,111,100,132,77,82,42
"E01010463",219,170,123,111,105,137,141,129,110,118,79
"E01010465",106,77,71,45,59,56,49,78,42,40,36
"E01010466",127,99,100,78,77,59,62,102,64,86,45
"E01010467",122,123,92,47,74,58,60,56,75,66,54
"E01010468",67,90,54,57,45,47,33,42,41,33,27
"E01010469",55,92,50,59,52,44,48,42,42,33,35
"E01010470",96,117,95,100,83,90,69,91,65,61,81
"E01010472",163,123,127,85,102,104,120,101,70,105,76
"E01010474",77,75,102,87,96,70,91,70,55,61,50
"E01010475",130,151,158,122,104,68,96,73,82,57,34
"E01010476",294,303,288,249,235,140,148,128,102,152,117
"E01010477",149,161,124,110,93,68,74,63,68,83,69
"E01010478",255,200,196,203,129,145,162,194,123,106,75
"E01010479",153,118,123,104,126,98,135,79,86,53,35
"E01010481",210,163,142,149,174,131,119,138,110,60,46
"E01010482",100,76,69,66,85,71,95,70,56,40,22
"E01010483",220,198,165,148,122,112,107,116,95,77,67
"E01010484",125,96,103,94,75,58,63,68,62,38,37
"E01010485",179,173,158,125,116,90,73,68,84,84,79
"E01010486",199,165,138,168,113,128,99,83,98,65,51
"E01010487",53,61,40,41,58,34,42,48,34,38,43
"E01010488",56,79,44,56,64,56,46,72,50,34,50
"E01010489",54,55,36,49,49,46,29,23,24,34,25
"E01010490",106,90,71,99,75,50,49,55,47,50,50
"E01010491",55,60,72,77,71,45,71,68,46,33,37
"E01010492",53,59,40,31,33,16,38,26,18,25,16
"E01010493",57,63,35,43,67,48,38,54,45,34,33
"E01010494",35,28,22,11,9,23,26,26,25,18,25
"E01010495",259,125,156,143,116,117,127,109,130,108,101
"E01010496",138,113,73,80,59,64,65,52,62,102,56
"E01010497",80,43,42,38,31,37,25,36,37,30,25
"E01010499",182,84,119,141,158,125,125,100,74,95,92
"E01010527",150,157,155,159,179,163,110,93,92,78,71
"E01010529",129,131,122,132,121,93,97,80,51,84,84
"E01010530",320,382,361,290,260,278,224,176,136,152,130
"E01010531",124,120,85,91,134,112,95,61,93,82,92
"E01010532",89,69,88,68,83,73,73,47,49,61,54
"E01010533",98,137,96,106,59,54,80,81,69,62,78
"E01010534",78,76,62,83,58,65,72,50,53,59,44
"E01010536",31,41,30,41,30,27,49,32,21,27,36
"E01010537",37,25,20,49,20,23,45,29,23,22,17
"E01010538",84,82,60,43,63,61,79,54,47,44,50
"E01010539",70,61,49,62,58,61,65,49,40,46,39
"E01010540",90,83,99,78,77,89,79,79,46,51,54
"E01010523",115,89,76,84,87,84,98,61,69,102,57
"E01010541",111,134,131,109,125,78,60,84,62,38,46
"E01010542",58,61,57,75,42,58,47,29,33,40,31
"E01010543",104,132,96,96,101,84,55,56,45,36,42
"E01010524",61,69,75,63,64,48,61,46,34,43,36
"E01010544",63,62,60,75,73,49,44,43,34,67,43
"E01010545",113,59,58,82,72,54,61,56,60,58,77
"E01010546",62,58,54,48,56,45,40,36,38,36,29
"E01010547",103,93,68,71,83,85,88,112,63,68,71
"E01010548",38,17,27,21,25,26,28,29,14,34,17
"E01010525",83,105,116,100,108,101,51,52,50,51,59
"E01010549",48,27,36,27,39,35,30,44,22,41,21
"E01010550",70,46,33,36,34,34,17,60,27,41,17
"E01010551",149,155,122,90,132,102,85,103,80,97,70
"E01010552",93,78,64,63,57,38,41,38,30,24,22
"E01010501",69,54,44,48,51,32,36,32,32,32,20
"E01010503",131,90,58,95,86,87,78,41,46,61,51
"E01010504",105,83,71,92,91,80,49,52,34,48,38
"E01010505",79,97,82,59,44,42,52,62,30,28,38
"E01010506",121,125,113,98,99,74,103,116,109,122,97
"E01010507",59,67,48,51,48,35,50,62,40,54,33
"E01010508",195,190,204,162,171,170,157,137,149,119,122
"E01010509",43,46,24,36,35,37,37,42,35,36,29
"E01010510",195,218,168,133,114,117,95,71,56,98,84
"E01010559",101,65,57,61,86,42,53,50,38,68,39
"E01010511",136,137,118,119,129,107,121,87,83,95,83
"E01010512",137,109,113,95,105,110,112,102,72,88,86
"E01010513",58,79,81,64,81,67,99,45,60,56,43
"E01010514",47,89,58,32,48,51,32,41,40,55,41
"E01010515",28,39,26,24,26,25,23,20,28,14,30
"E01010516",38,55,26,31,30,28,28,27,17,21,20
"E01010517",39,44,39,42,40,40,45,35,25,29,16
"E01010518",44,60,47,31,64,32,23,36,46,37,26
"E01010519",87,58,45,43,54,51,48,51,43,33,64
"E01010520",35,36,30,30,30,26,28,23,27,33,32
"E01010521",2593,2650,2555,2661,2257,2275,2007,1544,1376,1505,1529
"E01010522",351,414,312,267,260,237,235,173,136,170,156
"E01010526",116,80,102,94,107,83,59,70,46,69,56
"E01010553",51,61,43,42,48,41,50,34,37,49,37
"E01010554",100,64,54,51,70,49,47,44,44,39,39
"E01010555",123,91,94,91,100,57,82,86,83,62,59
"E01010556",73,62,42,55,58,30,53,47,32,30,22
"E01010557",65,47,39,51,48,32,62,42,42,38,34
"E01010558",42,40,53,42,59,40,51,49,44,37,24
"E01010560",79,56,64,63,65,48,59,53,55,43,43
"E01010563",159,164,166,121,137,97,106,99,99,177,162
"E01010561",45,35,63,42,44,50,27,31,27,37,34
"E01010562",120,139,116,72,77,61,75,63,44,43,50
"E01010564",644,607,657,490,596,553,623,573,522,525,562
"E01010565",65,50,117,49,39,49,38,44,33,29,17
"E01010566",90,88,95,103,113,59,64,79,86,74,40
"E01010567",112,89,110,82,106,81,93,124,136,68,58
"E01010129",94,127,169,139,134,94,103,95,132,76,93
"E01010154",75,71,68,57,79,63,56,45,37,69,58
"E01010108",157,193,161,121,108,121,91,115,101,106,81
"E01010109",1852,1770,1494,1384,953,1048,868,917,630,542,539
"E01010110",88,88,78,77,74,86,71,67,56,40,59
"E01010188",99,92,79,94,84,107,58,64,77,63,61
"E01010111",145,180,148,144,141,139,124,84,108,115,67
"E01010192",1001,1025,907,954,831,855,703,800,696,637,587
"E01010112",54,81,87,98,95,72,88,68,61,51,39
"E01010199",59,47,48,44,50,45,22,34,38,39,23
"E01010200",60,58,59,60,79,66,49,46,33,41,49
"E01010113",80,86,72,95,115,82,81,57,65,48,54
"E01010114",161,122,153,140,126,132,117,117,98,79,74
"E01010115",120,103,110,102,89,78,86,60,50,44,43
"E01010116",25,62,52,50,74,66,33,33,20,46,37
"E01010117",81,85,102,71,81,82,72,63,36,35,53
"E01010118",67,84,73,77,45,57,61,40,16,47,27
"E01010119",103,96,96,105,93,110,86,73,41,58,52
"E01010120",114,106,87,132,83,77,68,71,40,51,54
"E01010121",221,208,229,150,152,153,105,73,68,60,66
"E01010122",118,120,124,77,116,79,81,78,35,104,133
"E01010123",474,353,360,345,344,295,264,248,195,183,128
"E01010124",118,92,68,84,79,82,72,40,22,38,32
"E01010125",524,481,505,563,528,454,441,331,309,385,367
"E01010126",185,141,134,123,137,103,85,95,113,98,83
"E01010127",152,146,129,134,134,107,86,87,101,96,90
"E01010128",111,116,101,143,132,88,73,64,104,76,89
"E01010130",193,171,138,131,138,140,114,85,113,90,121
"E01010131",130,117,159,160,144,125,115,90,73,87,77
"E01010132",85,77,94,99,79,109,85,66,82,91,46
"E01010133",48,55,45,63,52,59,53,51,44,61,40
"E01010134",29,36,41,43,31,34,44,48,32,33,32
"E01010135",39,42,43,38,28,55,63,50,55,29,24
"E01010136",27,39,40,28,25,37,48,31,37,29,28
"E01010137",65,50,66,69,63,69,57,70,50,73,56
"E01010138",67,80,56,64,42,56,52,50,37,72,65
"E01010139",86,108,76,85,106,65,58,95,44,56,54
"E01010140",181,154,163,169,116,141,160,146,112,99,73
"E01010141",266,247,193,234,185,175,234,134,82,67,64
"E01010142",272,227,187,235,195,227,259,175,185,163,93
"E01010143",145,142,99,129,121,127,116,111,127,99,76
"E01010144",135,138,107,118,67,87,136,97,86,88,74
"E01010145",153,141,114,140,121,162,147,207,136,217,199
"E01010146",193,187,180,185,172,197,139,140,86,84,93
"E01010147",135,114,98,158,183,150,122,108,101,75,53
"E01010148",155,147,115,163,145,208,143,149,110,99,87
"E01010149",178,173,136,233,160,88,126,94,103,76,55
"E01010150",40,25,40,30,15,20,28,24,27,40,26
"E01010151",176,219,151,165,122,169,114,95,87,111,126
"E01010152",39,29,40,28,28,36,21,40,21,29,22
"E01010153",77,63,65,71,45,49,49,38,59,52,62
"E01010155",59,56,30,58,57,52,30,33,33,53,26
"E01010156",17,19,32,27,16,17,14,13,16,27,27
"E01010157",34,39,52,48,45,63,81,44,34,52,56
"E01010158",189,212,179,172,215,161,161,149,141,135,108
"E01010159",53,54,53,50,70,44,53,52,53,40,22
"E01010160",74,58,80,72,47,96,72,43,33,42,36
"E01010161",58,57,74,66,63,69,59,50,32,51,40
"E01010162",41,47,43,36,38,47,39,43,35,26,27
"E01010163",78,63,68,63,56,94,68,48,51,71,55
"E01010164",66,68,63,60,57,55,39,25,61,58,51
"E01010165",225,186,199,163,109,114,72,61,111,85,67
"E01010166",79,83,68,57,71,73,36,51,44,42,53
"E01010167",99,91,98,108,85,64,50,47,58,49,58
"E01010168",207,164,179,175,116,107,87,90,87,65,82
"E01010169",154,126,103,124,128,77,57,70,76,97,77
"E01010170",46,27,32,27,30,40,22,19,17,18,24
"E01010171",49,51,52,53,50,50,24,39,28,34,28
"E01010172",40,48,55,58,34,38,36,42,36,46,24
"E01010173",63,63,56,31,45,41,52,25,25,40,24
"E01010174",78,78,79,67,96,121,109,67,56,87,67
"E01010175",95,100,131,85,88,99,68,84,64,81,46
"E01010176",75,62,81,68,56,67,57,59,53,60,19
"E01010177",72,79,80,81,67,67,63,59,44,59,37
"E01010178",246,253,212,268,175,195,174,215,207,210,156
"E01010179",134,104,112,104,100,95,89,63,60,89,72
"E01010180",36,57,40,45,69,48,38,27,26,32,29
"E01010181",85,87,74,82,88,72,68,48,71,54,80
"E01010183",81,115,102,106,123,103,98,82,55,69,85
"E01010184",41,43,39,25,32,34,24,23,20,32,31
"E01010185",35,34,30,39,33,20,27,23,19,38,25
"E01010186",27,31,42,25,34,33,34,32,26,40,30
"E01010187",118,99,81,92,63,96,94,71,65,69,74
"E01010189",112,107,96,60,70,81,51,64,56,61,48
"E01010190",39,51,59,42,41,36,37,27,30,38,23
"E01010191",72,70,58,71,76,100,57,60,51,73,35
"E01010193",37,28,37,60,26,25,28,37,29,26,11
"E01010194",22,42,34,23,13,14,18,10,21,17,13
"E01010195",106,77,114,72,27,55,54,64,85,74,49
"E01010196",74,103,114,67,56,82,67,46,52,59,37
"E01010197",33,41,29,34,24,32,22,33,22,32,19
"E01010198",339,304,293,307,264,268,262,220,219,229,177
"E01010201",142,156,135,91,127,95,84,110,112,150,107
"E01010202",47,28,26,40,23,33,27,31,24,38,33
"E01010203",392,430,404,378,243,261,194,233,226,230,236
"E01010204",126,142,154,88,120,120,129,89,91,126,107
"E01010205",100,96,101,54,62,53,46,35,34,35,25
"E01010206",76,81,59,46,75,73,80,74,50,63,47
"E01010207",91,92,74,71,41,53,37,64,42,76,67
"E01010208",161,141,143,145,125,313,234,332,308,234,258
"E01010209",145,126,93,95,99,95,75,63,52,78,65
"E01010210",44,71,62,52,42,56,45,48,39,25,37
"E01010211",38,56,34,50,40,56,39,38,48,35,33
