"code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"E00048140","0","0","28","51","24","9","11","39","23","9","9","23","3","3","0","3","0"
"E00045971","0","9","21","16","14","9","10","9","10","6","0","1","0","0","3","17","0"
"E00175731","0","4","9","6","12","3","10","6","15","9","6","7","0","3","3","3","4"
"E00045669","0","12","0","19","36","13","28","52","19","27","24","21","3","12","41","24","6"
"E00045691","0","0","0","6","6","6","13","3","3","3","3","4","0","3","3","6","0"
"E00045874","0","0","0","3","0","3","10","0","0","0","0","0","0","0","0","0","0"
"E00045553","0","3","10","29","19","23","10","16","39","15","18","17","3","0","18","17","0"
"E00047316","0","14","19","18","41","86","24","46","37","38","13","4","12","15","33","14","3"
"E00047754","0","52","80","59","83","102","51","98","105","109","55","50","62","38","45","48","25"
"E00175640","0","0","0","0","3","6","7","9","3","11","14","3","0","0","14","3","0"
"E00047204","0","2","17","24","6","9","13","16","21","12","14","6","0","20","9","3","0"
"E00045151","0","3","0","9","9","3","7","12","0","12","12","3","3","4","14","0","0"
"E00047265","0","3","40","3","11","6","11","9","6","9","3","3","20","6","9","3","0"
"E00047718","0","7","4","9","0","3","4","3","3","6","3","0","0","0","0","0","0"
"E00046682","0","0","12","20","6","15","4","15","15","9","18","3","6","39","12","12","0"
"E00046908","0","3","3","14","13","3","22","7","3","15","3","10","20","14","11","14","0"
"E00045773","0","0","0","3","30","18","21","12","40","23","17","17","7","10","0","6","0"
"E00045569","0","4","3","6","25","31","21","24","4","9","14","13","7","12","3","6","3"
"E00047411","0","0","6","6","32","22","22","24","0","6","0","13","20","6","6","14","14"
"E00045542","0","11","5","18","21","19","38","54","0","9","33","4","17","6","6","12","3"
"E00045333","0","17","28","50","34","38","39","9","14","6","0","5","0","3","3","18","11"
"E00047062","0","4","6","6","21","13","8","25","3","21","15","15","6","3","6","5","0"
"E00047105","0","0","0","6","3","3","7","0","0","3","3","0","0","3","3","3","0"
"E00047993","0","3","24","18","24","24","10","9","6","10","6","21","9","1","14","4","0"
"E00045776","0","3","19","20","14","11","14","6","28","9","0","0","3","4","3","6","0"
"E00047807","0","0","3","3","0","9","1","0","14","6","0","0","0","0","10","3","0"
"E00047438","0","0","18","3","15","19","4","12","9","3","0","0","3","0","0","6","3"
"E00046808","0","0","13","3","3","3","18","6","0","6","18","0","3","0","10","0","0"
"E00047404","0","0","0","6","9","36","10","35","31","27","0","3","3","3","3","3","0"
"E00048104","0","9","42","26","45","24","46","66","38","25","18","33","18","48","24","58","9"
"E00045891","0","0","0","6","9","14","1","15","0","0","28","6","0","25","0","14","0"
"E00046799","0","0","14","22","9","18","13","6","9","11","9","3","0","3","0","4","3"
"E00046115","0","0","0","0","0","6","1","3","0","0","0","0","3","9","0","0","0"
"E00047016","0","0","0","9","0","3","1","3","17","12","3","0","6","0","3","3","3"
"E00045789","0","4","9","9","3","3","19","0","0","14","0","9","0","14","15","0","3"
"E00046659","0","27","22","29","38","38","49","43","31","27","18","24","9","9","16","4","3"
"E00047429","0","0","10","3","3","15","7","9","12","9","3","0","0","6","0","0","0"
"E00048170","0","0","3","12","12","9","9","0","7","0","6","3","0","3","0","1","0"
"E00047854","0","17","21","43","23","29","22","31","15","0","3","20","22","6","6","15","0"
"E00046625","0","3","0","3","0","1","13","18","3","3","6","0","6","3","9","6","0"
"E00045384","0","0","22","10","11","41","41","22","25","26","9","17","6","32","9","20","3"
"E00045712","0","8","0","7","15","23","19","39","12","15","6","0","0","9","9","11","0"
"E00047298","0","6","4","32","24","18","13","8","21","15","8","0","0","6","12","9","3"
"E00046308","0","5","4","25","3","15","6","20","12","15","14","0","9","4","6","14","0"
"E00046950","0","0","6","3","21","27","24","11","9","3","0","9","7","18","13","3","0"
"E00046076","0","4","33","15","30","18","28","24","15","14","38","18","29","24","17","18","0"
"E00048156","0","3","6","18","6","12","17","10","10","8","3","15","0","6","9","0","0"
"E00047173","0","0","9","9","3","9","3","17","3","17","6","6","5","21","12","6","4"
"E00046152","0","3","3","9","12","15","6","1","3","3","6","3","0","3","0","0","3"
"E00047998","0","0","3","3","3","12","6","4","0","12","9","9","11","6","6","6","3"
"E00047650","0","3","6","9","28","19","24","17","11","20","14","12","13","19","9","6","3"
"E00175762","0","6","3","12","22","15","29","20","18","15","9","9","31","12","49","15","12"
"E00046118","0","0","0","3","0","4","5","4","16","3","10","3","0","3","6","0","0"
"E00047495","0","11","12","6","10","25","12","19","20","9","12","6","3","9","12","9","0"
"E00046259","0","6","12","44","9","20","36","7","3","3","14","0","0","0","0","0","0"
"E00045392","0","0","3","9","20","18","16","16","6","15","12","6","4","3","6","12","4"
"E00045113","0","3","12","19","26","24","3","30","11","6","6","7","14","3","9","11","0"
"E00047435","0","17","6","20","18","39","9","19","23","9","18","37","28","12","12","3","6"
"E00046942","0","0","9","0","6","9","15","7","0","3","3","0","3","3","6","3","5"
"E00047528","0","19","12","6","18","11","3","4","3","23","0","6","3","17","9","15","0"
"E00047823","0","0","0","0","3","0","0","3","0","1","3","0","0","0","0","0","0"
"E00046246","0","10","15","18","30","27","19","13","12","22","26","10","9","9","21","18","9"
"E00045637","0","1","6","0","3","3","13","7","9","0","0","0","0","3","1","0","0"
"E00175654","0","6","4","26","29","35","29","29","9","18","6","11","3","6","3","9","0"
"E00046045","0","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"E00046958","0","0","9","3","0","6","3","1","24","3","6","13","6","12","6","0","0"
"E00045450","0","0","6","12","9","18","6","11","4","3","14","3","6","6","6","6","0"
"E00045834","0","0","0","0","3","3","3","10","9","0","0","3","0","0","0","3","0"
"E00045933","0","1","0","28","9","3","7","1","15","11","6","6","0","3","9","9","12"
"E00046773","0","0","0","0","0","0","3","1","3","0","0","6","3","0","6","0","0"
"E00047988","0","3","6","3","9","18","6","7","9","3","14","7","4","3","3","1","0"
"E00046225","0","0","0","12","15","6","6","11","0","3","0","14","0","0","0","6","0"
"E00046002","0","6","9","40","34","26","25","27","45","15","18","9","3","14","37","37","6"
"E00048163","0","3","21","6","13","15","3","10","6","3","6","0","0","6","3","0","0"
"E00047183","0","3","7","7","3","22","6","10","9","24","9","3","0","12","0","20","3"
"E00047117","0","6","9","12","59","24","18","1","21","28","12","12","14","3","6","9","0"
"E00045247","0","0","3","10","0","9","4","7","12","11","0","6","3","15","3","6","0"
"E00045979","0","0","15","23","12","15","13","11","0","6","3","0","13","1","3","12","3"
"E00047045","0","0","9","9","6","48","18","37","22","15","26","8","20","42","12","26","14"
"E00046085","0","5","6","6","9","6","9","21","6","3","6","3","0","8","0","6","0"
"E00045356","0","9","3","24","33","15","21","28","45","15","3","3","11","15","20","12","0"
"E00047134","0","3","0","0","0","11","0","10","0","6","0","3","0","0","0","3","0"
"E00045318","0","3","0","9","0","9","7","1","3","3","17","3","0","0","21","0","0"
"E00045405","0","9","4","4","22","40","9","16","22","16","0","6","12","14","3","0","0"
"E00045146","0","0","3","9","14","6","0","7","15","3","0","3","0","11","0","3","0"
"E00045219","0","3","15","6","6","19","7","19","12","10","23","15","0","6","7","6","0"
"E00046729","0","0","0","0","6","0","0","1","0","3","0","0","0","0","3","3","0"
"E00047482","0","3","10","20","17","21","6","13","16","3","0","3","3","17","0","14","1"
"E00047562","0","3","27","10","25","39","16","20","3","9","17","0","9","15","21","0","0"
"E00045658","0","7","3","9","3","9","3","7","4","20","6","20","9","7","3","12","0"
"E00048088","0","7","18","9","23","29","3","14","9","6","7","3","3","15","9","11","3"
"E00045317","0","9","20","27","29","13","15","13","13","9","0","17","10","3","9","3","0"
"E00175799","0","0","28","25","66","29","12","16","6","17","0","14","0","3","6","3","0"
"E00048103","0","3","27","9","11","6","9","20","14","10","13","6","0","12","9","6","3"
"E00045615","0","3","3","0","7","6","0","7","0","0","0","3","0","0","0","3","0"
"E00175771","0","6","3","9","9","16","15","11","12","12","0","0","3","6","32","36","0"
"E00045251","0","0","0","3","3","23","6","30","0","6","9","0","3","1","12","12","0"
"E00045528","0","3","6","12","12","16","3","6","4","14","10","0","11","3","3","25","0"
"E00047532","0","6","3","34","15","6","9","6","7","18","6","6","0","11","3","22","3"
"E00046276","0","0","6","9","0","12","9","0","7","12","6","12","0","9","0","0","0"
"E00047257","0","9","3","3","3","6","9","17","4","3","13","9","3","0","17","6","0"
"E00047938","0","0","20","4","12","13","13","3","7","24","6","0","1","0","3","3","0"
"E00046650","0","6","18","15","6","6","6","7","12","12","8","20","6","7","9","7","11"
"E00047305","0","0","9","6","3","24","3","3","4","3","3","6","1","9","0","5","0"
"E00045145","0","0","13","18","6","15","15","27","5","9","6","6","25","6","3","12","0"
"E00046125","0","0","0","3","0","3","0","3","4","6","0","3","0","0","9","0","0"
"E00046123","0","0","0","0","3","1","9","6","7","0","3","0","0","3","0","11","3"
"E00045262","0","3","9","3","6","19","0","14","7","3","6","0","6","0","3","9","0"
"E00048046","0","11","21","33","29","48","42","17","56","20","0","4","15","6","14","6","17"
"E00046895","0","5","0","17","0","14","0","3","1","5","0","3","3","3","3","3","3"
"E00046314","0","0","12","15","15","24","15","48","28","24","18","3","15","6","32","24","0"
"E00175710","0","0","0","0","3","26","9","9","28","30","18","9","12","3","3","20","0"
"E00047824","0","3","0","6","0","0","0","3","2","0","0","0","0","0","3","3","3"
"E00045588","0","0","0","20","0","11","6","0","4","3","3","0","3","3","1","11","0"
"E00046545","0","1","15","9","15","19","18","27","13","12","6","0","3","9","15","3","0"
"E00047531","0","10","22","34","24","39","23","47","7","9","12","12","3","17","25","3","0"
"E00047486","0","3","0","3","11","14","6","9","1","0","3","0","0","1","0","0","0"
"E00046110","0","0","0","0","0","3","0","0","4","3","7","14","4","6","9","3","0"
"E00045957","0","0","27","36","16","40","24","39","27","38","12","19","22","20","21","18","0"
"E00048203","0","8","32","18","36","12","11","5","7","6","9","12","0","9","0","3","3"
"E00045911","0","0","3","7","6","18","15","6","18","18","12","11","0","4","0","0","0"
"E00045080","0","1","17","26","17","9","9","6","17","10","3","12","0","12","0","12","6"
"E00045832","0","0","3","3","0","0","0","3","7","0","0","0","0","6","3","0","0"
"E00045358","0","35","34","32","30","21","40","14","18","18","20","10","11","10","17","23","3"
"E00048070","0","3","6","15","22","6","3","12","7","6","6","6","0","3","12","0","0"
"E00046037","0","3","6","9","20","3","10","0","7","6","0","8","15","3","20","6","0"
"E00047575","0","0","0","0","7","3","3","17","5","0","0","0","0","3","0","3","3"
"E00046360","0","3","9","12","32","35","28","18","16","10","15","12","0","9","12","3","0"
"E00045849","0","0","0","3","0","0","3","0","1","3","23","4","9","6","0","3","0"
"E00045440","0","0","1","0","3","0","3","6","2","0","0","0","0","0","0","0","0"
"E00045292","0","10","33","14","42","61","40","26","52","12","12","15","6","9","14","37","6"
"E00045329","0","17","3","24","0","23","6","3","4","7","25","0","0","30","9","6","0"
"E00045992","0","3","3","12","3","4","6","9","10","3","6","3","5","3","6","0","0"
"E00045527","0","6","43","59","40","15","9","49","33","31","26","0","59","32","12","7","0"
"E00046041","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0"
"E00047491","0","0","0","3","0","0","6","6","7","6","0","0","7","9","0","6","3"
"E00046542","0","3","6","21","12","15","14","3","1","3","20","10","3","11","9","14","0"
"E00045452","0","11","13","32","29","24","15","24","7","9","3","0","6","3","6","11","0"
"E00047788","0","0","0","3","0","0","6","3","7","18","9","3","0","6","0","0","0"
"E00045790","0","0","0","0","5","0","0","28","4","17","0","0","3","9","1","6","0"
"E00175685","0","0","3","3","0","0","6","0","1","3","0","0","0","0","0","0","0"
"E00045831","0","0","14","0","6","6","10","9","12","3","3","0","0","15","0","6","3"
"E00046846","0","0","0","12","12","16","6","11","11","6","3","14","0","14","0","0","0"
"E00047652","0","2","6","10","21","36","14","39","35","7","9","6","6","7","3","18","6"
"E00045705","0","0","0","9","12","9","0","4","1","3","3","0","12","3","0","14","0"
"E00046215","0","0","6","25","3","12","20","6","4","6","6","21","12","9","18","3","0"
"E00047285","0","0","12","6","5","6","9","6","8","3","3","6","19","6","6","12","0"
"E00045307","0","0","12","3","10","3","18","9","28","12","9","6","3","0","6","3","3"
"E00046387","0","6","3","10","15","9","10","4","13","6","43","15","9","0","4","12","0"
"E00046031","0","0","3","2","0","0","0","8","4","3","0","0","0","0","0","0","0"
"E00046479","0","0","0","0","6","9","9","3","10","0","3","9","0","3","0","0","0"
"E00047083","0","0","6","5","0","6","3","0","6","1","0","5","0","0","0","3","3"
"E00046782","0","6","18","35","40","50","16","29","19","37","34","33","22","10","9","20","6"
"E00047048","0","0","20","6","9","23","9","12","9","7","23","4","5","6","7","5","6"
"E00046607","0","6","3","9","17","12","30","11","0","21","6","18","0","4","0","12","0"
"E00046482","0","0","18","3","3","10","6","29","45","9","6","6","6","12","3","7","3"
"E00047630","0","6","0","6","18","24","18","10","25","8","13","0","6","6","31","25","6"
"E00045133","0","0","0","3","0","6","3","6","6","7","0","14","9","0","11","3","0"
"E00046520","0","6","12","9","14","16","12","21","3","13","7","9","3","0","6","9","0"
"E00047886","0","3","0","23","11","7","3","12","17","25","9","0","0","17","0","8","0"
"E00045340","0","3","0","18","9","0","6","12","3","4","6","1","0","3","6","9","0"
"E00045339","0","6","3","15","14","40","9","19","21","13","9","7","17","3","6","15","0"
"E00047674","0","3","3","12","3","6","9","10","1","7","0","0","9","3","14","3","8"
"E00046853","0","8","0","9","1","29","5","0","5","1","0","9","0","0","0","3","3"
"E00046567","0","0","0","0","0","0","0","0","6","1","0","0","3","0","0","0","0"
"E00045926","0","0","3","11","27","24","29","12","26","4","6","6","15","24","0","58","0"
"E00046236","0","11","9","0","6","3","20","15","21","5","24","20","12","3","6","23","0"
"E00047755","0","0","15","19","20","23","22","20","27","16","13","9","9","1","12","12","0"
"E00047078","0","3","3","3","3","6","3","3","20","1","0","0","3","3","3","3","0"
"E00047975","0","3","0","17","33","14","17","0","17","2","12","3","3","0","4","3","0"
"E00047980","0","3","0","3","3","3","0","7","5","8","10","0","3","9","3","11","0"
"E00046133","0","0","3","17","12","12","3","16","6","49","15","20","10","15","17","25","0"
"E00047026","0","0","6","15","6","23","6","9","6","25","3","0","0","3","9","22","0"
"E00047199","0","10","3","12","6","6","18","12","16","10","0","12","3","3","11","6","0"
"E00047020","0","0","0","3","12","9","9","4","0","1","17","0","14","3","3","9","0"
"E00047364","0","24","8","22","32","32","12","21","15","13","38","6","22","12","3","6","6"
"E00047203","0","1","14","20","4","24","18","30","29","40","20","3","6","0","11","19","0"
"E00046935","0","7","0","3","0","3","9","3","8","12","3","0","11","0","9","3","0"
"E00045593","0","5","16","7","15","8","18","6","3","2","12","3","1","6","9","23","0"
"E00046668","0","17","6","18","27","30","15","15","20","25","12","3","3","11","9","14","0"
"E00046702","0","0","10","11","3","3","6","20","9","4","6","29","9","1","6","3","1"
"E00045178","0","0","3","0","20","3","0","10","0","4","3","0","3","0","3","3","3"
"E00047338","0","1","7","0","14","3","3","38","6","8","10","13","0","3","3","7","3"
"E00045521","0","0","0","16","3","6","22","32","32","13","12","3","0","9","6","5","0"
"E00046537","0","3","6","3","6","0","0","0","0","13","3","0","11","0","3","0","0"
"E00045326","0","0","0","0","3","3","0","3","0","1","0","0","0","6","0","0","11"
"E00045910","0","0","3","7","9","21","11","6","0","4","15","0","0","3","3","6","0"
"E00047302","0","24","55","105","101","22","9","48","22","22","20","10","2","11","25","30","9"
"E00047095","0","0","3","0","3","6","9","0","3","4","0","3","0","0","6","0","0"
"E00047367","0","5","12","3","9","6","9","12","0","4","0","0","3","0","3","4","0"
"E00047502","0","11","0","12","12","6","11","7","16","21","6","9","11","20","0","6","0"
"E00045887","0","3","18","37","15","30","20","16","22","13","17","14","3","0","9","20","0"
"E00045811","0","4","3","6","3","3","0","3","0","10","9","3","0","0","0","3","0"
"E00046843","0","13","20","44","27","21","28","3","18","8","12","19","6","0","0","9","0"
"E00046091","0","3","20","9","0","9","27","32","20","7","15","3","12","9","9","15","0"
"E00047366","0","3","3","17","6","18","6","12","11","10","28","0","4","6","6","4","0"
"E00048061","0","0","0","3","12","13","26","7","9","11","6","0","3","3","0","6","3"
"E00047032","0","3","13","24","9","13","17","28","42","33","9","22","11","7","15","43","12"
"E00045902","0","0","0","0","6","9","3","3","6","4","3","0","0","6","3","3","0"
"E00047159","0","0","9","0","9","9","3","12","0","4","3","7","3","3","3","6","3"
"E00047200","0","6","3","32","9","3","6","12","6","7","3","1","14","14","0","8","0"
"E00045847","0","2","0","0","20","3","3","4","14","1","22","3","0","11","3","14","0"
"E00045467","0","0","3","14","17","3","0","3","0","4","3","3","0","0","6","9","3"
"E00045361","0","0","3","3","0","0","9","0","0","1","3","0","0","0","0","0","0"
"E00046052","0","3","3","18","20","25","6","14","15","4","3","3","15","12","22","12","0"
"E00047370","0","17","11","9","6","6","0","15","12","4","3","1","3","17","3","3","4"
"E00047047","0","8","17","12","18","15","17","8","14","16","9","9","11","3","9","3","0"
"E00175687","0","0","0","14","12","16","9","16","15","18","12","15","14","3","11","11","6"
"E00046674","0","0","7","6","15","6","6","10","6","10","6","3","1","0","0","0","0"
"E00045827","0","0","0","0","0","0","0","0","3","1","0","0","0","3","0","5","3"
"E00045468","0","0","0","0","9","5","3","0","0","3","7","6","0","3","3","6","0"
"E00046028","0","3","0","0","6","3","17","5","0","0","1","0","0","0","3","6","0"
"E00045582","0","0","9","17","9","9","3","9","0","6","1","3","13","0","3","3","0"
"E00045875","0","11","18","14","23","28","11","40","13","6","10","12","0","10","0","15","3"
"E00047959","0","0","0","0","3","17","21","0","0","3","1","3","9","0","11","3","3"
"E00047682","0","0","3","0","3","9","6","0","10","10","15","3","0","8","0","0","0"
"E00046335","0","0","4","9","3","9","14","9","9","3","7","15","0","0","9","9","0"
"E00045437","0","0","0","3","0","6","0","0","0","0","1","3","0","3","0","0","0"
"E00047470","0","0","14","6","13","6","12","12","6","6","4","6","15","0","31","9","3"
"E00045630","0","22","17","15","4","12","3","28","0","9","5","1","0","9","9","7","0"
"E00046455","0","0","3","3","18","6","6","12","0","6","4","3","6","9","3","6","0"
"E00046549","0","3","3","9","10","6","15","8","1","9","4","9","3","0","18","9","0"
"E00047941","0","0","0","3","0","0","0","0","6","0","7","0","3","0","3","0","0"
"E00045907","0","3","6","11","15","9","6","1","0","6","4","0","20","12","3","0","6"
"E00045846","0","0","9","18","9","6","3","9","0","0","16","3","3","3","6","3","0"
"E00045493","0","0","15","0","0","9","3","3","3","12","2","11","0","0","11","6","0"
"E00046269","0","0","3","3","6","3","12","0","0","3","10","3","3","0","10","12","3"
"E00047543","0","0","3","0","18","9","12","10","4","15","11","6","6","6","29","0","0"
"E00046066","0","10","29","3","8","6","9","9","18","29","19","18","7","12","21","21","0"
"E00045463","0","3","0","0","9","3","12","0","3","0","8","6","0","3","9","0","0"
"E00047730","0","25","41","0","16","39","15","24","20","7","19","20","11","6","9","3","3"
"E00047050","0","4","7","3","6","36","0","3","3","8","4","6","17","15","26","3","0"
"E00047195","0","3","4","24","21","24","7","9","27","17","13","14","25","23","5","9","3"
"E00045423","0","0","0","0","9","6","8","0","0","0","4","3","0","0","0","3","0"
"E00046058","0","0","3","9","0","3","0","9","3","0","13","0","0","0","25","4","0"
"E00047837","0","0","3","3","7","9","6","0","0","0","15","0","0","3","3","0","0"
"E00047420","0","25","27","6","21","34","14","9","18","21","21","18","6","6","12","12","11"
"E00045238","0","0","0","0","3","0","0","11","0","5","4","9","7","9","0","3","0"
"E00046214","0","5","9","9","15","15","18","3","1","5","3","0","6","7","6","3","3"
"E00046348","0","3","6","3","6","9","3","3","14","0","4","0","0","0","0","3","0"
"E00046137","0","0","3","3","17","15","18","25","40","16","21","6","3","6","13","0","17"
"E00047588","0","3","8","15","24","9","9","11","9","3","7","0","0","0","17","3","6"
"E00046901","0","0","18","3","15","18","17","0","0","0","7","0","9","6","0","17","0"
"E00046464","0","0","12","3","3","14","6","6","0","15","7","0","1","6","6","3","0"
"E00048142","0","3","12","6","9","12","4","26","12","0","15","9","5","16","6","6","3"
"E00045411","0","0","3","3","0","3","9","11","0","0","14","0","3","17","6","3","0"
"E00045338","0","3","20","0","9","31","6","23","2","12","12","3","9","14","15","3","0"
"E00046390","0","6","44","19","18","44","19","28","43","15","58","21","43","28","9","7","14"
"E00045202","0","3","24","24","30","9","18","9","25","3","4","7","6","14","11","3","0"
"E00047603","0","0","3","3","6","0","18","3","3","12","10","3","3","0","14","20","0"
"E00046501","0","7","13","21","9","12","16","27","12","12","12","7","9","0","0","0","3"
"E00046767","0","0","0","3","0","3","0","3","14","6","0","7","0","3","0","0","3"
"E00175701","0","17","37","16","44","74","33","24","11","14","12","10","0","10","22","9","0"
"E00046655","0","6","6","6","9","21","12","15","12","3","6","7","9","0","6","6","3"
"E00046512","0","16","0","9","0","12","3","15","9","0","0","7","3","3","0","3","0"
"E00047846","0","0","4","3","3","0","0","3","0","3","12","4","3","0","0","5","0"
"E00045077","0","3","0","6","6","6","12","6","0","3","16","4","0","3","3","0","0"
"E00046216","0","0","17","12","9","3","9","14","6","8","3","3","3","3","6","8","11"
"E00046526","0","3","28","36","21","3","24","24","49","23","32","20","38","15","6","34","0"
"E00045625","0","0","15","27","23","26","30","30","20","6","9","7","4","0","18","14","0"
"E00045301","0","0","24","6","9","27","19","28","6","15","3","1","6","3","9","0","6"
"E00047811","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0"
"E00047681","0","0","3","6","9","6","11","0","0","0","9","4","0","6","9","9","0"
"E00048137","0","0","6","3","6","6","9","0","0","3","12","18","6","11","11","3","0"
"E00047044","0","0","12","0","3","7","0","3","3","6","0","1","11","0","6","0","0"
"E00047672","0","4","0","0","6","18","6","3","0","29","0","7","18","21","3","9","0"
"E00046699","0","0","21","4","23","12","9","11","18","6","3","9","5","1","0","0","0"
"E00045222","0","13","23","33","41","39","53","58","15","6","12","30","29","58","23","53","22"
"E00045994","0","0","0","0","12","9","3","3","1","7","0","1","0","1","0","3","0"
"E00175664","0","0","0","0","0","9","0","0","0","0","0","7","0","6","0","0","0"
"E00045408","0","9","15","6","20","10","17","17","6","6","20","13","9","0","3","7","0"
"E00046337","0","0","3","15","15","9","9","3","7","6","9","7","6","3","4","3","0"
"E00048128","0","14","0","3","6","3","12","0","3","0","3","1","3","0","0","0","0"
"E00048085","0","0","12","10","5","9","15","7","6","0","15","4","6","1","3","7","0"
"E00047107","0","4","0","9","10","3","5","9","9","17","10","16","0","0","4","6","0"
"E00046805","0","0","3","0","3","0","0","3","6","3","0","7","0","0","0","3","0"
"E00047110","0","3","11","0","12","10","0","3","3","9","0","1","0","3","0","3","0"
"E00046833","0","1","15","3","0","6","0","0","12","3","18","7","0","0","0","6","0"
"E00046038","0","18","28","54","52","82","30","10","9","4","3","1","0","8","11","0","0"
"E00047465","0","0","15","3","37","26","21","15","18","3","4","7","3","24","5","9","3"
"E00046809","0","0","0","6","6","16","12","9","10","9","14","4","0","0","6","6","0"
"E00045461","0","0","0","6","6","3","6","0","6","6","6","4","0","0","0","0","0"
"E00046856","0","0","3","0","9","20","8","3","3","0","3","7","6","4","3","3","0"
"E00047114","0","0","1","7","7","6","0","0","0","0","3","1","9","3","11","0","0"
"E00045877","0","3","6","19","6","13","30","27","6","12","40","19","3","6","9","11","11"
"E00045300","0","4","0","4","3","0","9","7","18","6","0","8","5","0","10","9","0"
"E00046140","0","1","0","9","6","6","0","0","0","3","15","0","1","9","17","0","0"
"E00046820","0","6","32","10","13","6","3","6","9","34","6","18","18","12","9","3","0"
"E00045984","0","0","0","3","3","6","3","0","0","0","8","2","1","0","0","0","0"
"E00046116","0","0","0","10","3","9","11","12","9","0","3","0","4","0","3","0","0"
"E00046242","0","0","3","3","3","20","0","9","1","6","3","0","1","9","13","0","0"
"E00047040","0","3","7","3","8","23","17","17","3","3","0","12","1","17","12","1","0"
"E00046590","0","0","3","6","0","0","0","0","3","0","3","3","4","5","0","0","0"
"E00046825","0","0","9","23","3","3","0","6","6","3","0","3","4","5","6","12","3"
"E00047884","0","0","15","9","19","20","18","15","15","21","12","15","23","19","4","21","0"
"E00045458","0","3","1","17","0","3","3","14","6","3","3","0","10","0","6","0","6"
"E00047049","0","0","0","3","0","17","3","0","3","0","3","6","13","0","3","3","0"
"E00046403","0","3","3","9","9","12","0","0","6","0","8","0","1","12","9","0","0"
"E00046467","0","3","12","6","23","0","12","18","9","6","3","3","18","0","9","14","0"
"E00045558","0","0","3","3","0","6","20","0","0","6","9","0","1","0","3","3","3"
"E00045153","0","3","3","3","12","6","3","19","16","6","9","0","4","12","14","17","0"
"E00046743","0","3","0","0","0","3","0","0","0","0","6","0","7","3","3","0","3"
"E00046777","0","0","6","3","3","7","3","3","6","0","3","0","7","4","6","6","0"
"E00046496","0","0","15","21","6","18","10","18","6","6","15","12","10","42","11","23","0"
"E00046762","0","6","21","7","13","18","6","26","6","23","3","10","10","13","18","17","3"
"E00047000","0","5","10","3","0","13","50","45","30","4","3","9","17","17","11","10","0"
"E00045566","0","0","6","0","3","5","4","3","0","6","16","0","10","3","0","3","0"
"E00046057","0","3","0","0","0","7","0","0","6","6","3","6","10","11","7","14","3"
"E00046196","0","3","9","0","15","3","18","6","12","6","9","9","3","18","3","0","0"
"E00045160","0","0","0","6","6","5","12","6","3","4","0","6","0","17","12","6","3"
"E00047558","0","6","6","3","17","9","0","0","6","0","3","0","3","4","0","0","0"
"E00045302","0","3","8","27","15","18","17","22","12","20","6","3","0","4","15","20","3"
"E00046518","0","0","6","11","20","34","34","17","22","24","12","24","12","11","35","45","7"
"E00046726","0","0","0","3","3","9","0","4","0","8","3","3","0","4","0","3","0"
"E00045914","0","0","11","29","6","19","3","3","9","9","6","0","9","19","10","15","0"
"E00046835","0","0","6","18","6","20","12","45","25","11","0","3","17","23","22","3","3"
"E00048081","0","0","15","15","3","3","14","7","6","9","6","11","9","7","0","0","3"
"E00047256","0","0","0","31","16","15","3","3","3","6","0","6","3","4","0","3","3"
"E00047296","0","0","6","6","9","3","6","10","25","12","3","3","14","1","12","3","0"
"E00046573","0","0","20","17","18","18","19","33","10","22","12","3","23","38","11","19","3"
"E00046220","0","0","11","9","30","12","3","17","3","0","6","6","0","1","9","9","0"
"E00047554","0","0","0","9","21","3","17","9","3","9","3","0","17","10","3","6","3"
"E00045466","0","0","0","0","3","0","0","0","0","0","3","3","3","1","11","3","0"
"E00047745","0","0","0","4","12","15","0","11","10","1","6","3","3","4","0","3","3"
"E00046611","0","8","15","7","9","23","15","24","12","13","3","15","3","4","14","6","0"
"E00047334","0","25","38","27","31","18","63","9","18","15","30","9","0","10","17","9","0"
"E00045721","0","0","3","0","0","3","0","3","3","0","0","0","14","4","0","0","0"
"E00045989","0","6","0","3","1","0","3","9","3","3","0","0","6","1","0","6","0"
"E00046779","0","6","3","9","6","0","0","15","13","12","6","0","6","1","3","3","0"
"E00046194","0","0","12","22","21","9","3","0","4","3","3","9","6","13","3","6","1"
"E00046624","0","0","0","0","14","0","0","0","7","3","0","0","0","4","6","9","0"
"E00045751","0","3","3","3","6","7","0","6","3","3","0","6","0","4","0","3","0"
"E00047653","0","3","3","3","15","30","21","6","24","15","14","6","15","13","0","3","0"
"E00175676","0","5","20","8","15","4","9","6","21","9","6","3","0","12","0","3","0"
"E00045746","0","0","3","29","19","36","40","14","12","4","15","0","6","7","3","0","3"
"E00046221","0","3","6","3","29","27","9","6","3","9","6","6","3","1","0","6","0"
"E00046029","0","0","3","3","26","29","20","3","12","0","6","6","11","7","0","6","14"
"E00047983","0","0","0","11","3","0","10","6","6","0","0","0","0","1","0","3","0"
"E00045898","0","0","9","6","34","12","9","6","3","0","6","0","3","4","6","3","0"
"E00047768","0","0","3","6","0","9","0","0","3","3","0","0","0","4","0","3","0"
