Code,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E00045371,5,0,1,8,6,12,5,3,6,2
E00046689,17,12,22,20,13,15,13,32,18,17
E00046727,8,13,4,6,13,8,4,10,6,5
E00047696,10,12,8,5,3,3,8,0,7,0
E00047698,3,10,8,0,5,3,4,2,4,8
E00047721,4,7,5,6,6,3,4,3,4,5
E00047784,53,32,52,46,53,6,10,12,16,29
E00047928,13,14,16,16,10,10,4,4,5,6
E00047846,8,9,7,9,8,3,9,10,2,7
E00047893,16,6,15,4,8,8,2,4,6,5
E00175704,47,33,17,26,32,19,14,9,10,2
E00046528,12,8,8,8,5,5,5,1,9,6
E00045449,11,12,9,8,7,30,4,9,8,7
E00045418,10,16,9,11,8,7,7,3,4,4
E00045522,58,45,31,43,44,59,59,64,61,70
E00045664,5,22,6,11,12,11,13,6,4,9
E00045736,73,22,44,84,30,32,37,14,10,11
E00045740,26,11,15,7,17,15,3,7,14,11
E00045984,17,6,17,9,20,10,8,10,5,13
E00045999,12,11,10,11,4,8,7,4,12,7
E00046213,19,11,7,17,10,13,7,5,11,11
E00046244,19,39,29,25,23,19,13,20,19,25
E00046330,17,8,8,11,6,10,17,12,7,3
E00047105,12,10,17,11,13,21,8,10,8,19
E00046434,29,23,22,27,22,22,12,25,29,24
E00047717,45,41,31,34,44,18,28,18,9,34
E00047754,135,79,88,95,85,73,61,56,51,34
E00047102,13,7,7,16,8,9,9,8,8,5
E00047103,24,12,11,13,15,8,12,10,13,11
E00047285,29,21,22,13,22,11,15,6,10,12
E00047944,7,11,14,12,9,7,9,5,7,8
E00047927,7,21,18,16,15,10,5,7,7,4
E00047839,3,10,6,7,5,3,4,2,6,3
E00047898,52,32,13,14,20,13,9,5,11,8
E00048159,32,40,21,19,22,22,10,19,12,11
E00045609,110,89,73,52,65,93,85,50,41,53
E00045614,13,16,18,13,26,20,11,12,6,8
E00046741,9,8,8,13,4,4,7,2,1,2
E00045978,3,6,1,3,6,5,4,6,2,1
E00046569,34,25,33,30,29,37,39,24,23,26
E00047598,64,78,69,65,85,55,49,58,53,74
E00045368,16,9,12,7,24,10,16,36,25,22
E00046252,6,3,7,5,4,3,8,6,4,4
E00047258,12,14,12,7,6,3,3,4,7,1
E00047736,4,5,8,1,6,2,0,4,1,4
E00047273,5,11,18,17,21,10,11,13,11,13
E00047740,2,2,2,1,6,3,1,3,1,2
E00047689,22,17,12,1,5,6,4,5,5,1
E00047856,4,9,10,5,6,11,8,4,3,6
E00048075,5,4,2,5,7,2,3,6,7,7
E00048178,9,8,5,4,4,4,2,4,2,4
E00045297,4,2,1,5,3,2,5,0,1,2
E00046439,19,11,8,5,7,3,11,8,5,8
E00046743,10,5,10,7,12,0,6,6,7,5
E00046748,16,17,14,8,3,5,2,2,7,7
E00047692,3,2,4,4,4,7,2,2,3,3
E00047737,6,2,6,5,2,3,3,3,3,4
E00047750,10,6,9,4,6,3,3,2,5,1
E00047766,7,11,7,6,8,3,1,6,4,2
E00047812,1,2,3,0,2,4,0,3,0,0
E00047916,5,4,8,4,8,5,3,5,1,6
E00047957,15,2,6,5,3,1,1,5,3,6
E00048177,31,31,25,12,18,17,15,18,18,31
E00045422,23,19,7,13,21,12,14,10,8,5
E00045473,11,16,16,13,19,22,4,11,9,12
E00045443,20,16,7,16,10,9,9,4,8,3
E00045428,53,27,14,36,19,37,28,26,22,20
E00045439,21,9,9,9,6,9,7,4,6,9
E00045468,10,12,25,7,11,10,6,10,14,5
E00045470,7,24,11,11,5,7,4,9,3,5
E00045478,13,13,13,12,20,9,9,10,5,8
E00045493,17,15,22,31,6,11,6,4,7,12
E00045494,13,18,16,19,13,17,15,14,12,8
E00045580,21,11,15,4,10,4,6,9,6,3
E00045722,4,4,7,8,2,5,7,7,3,1
E00045732,12,6,17,12,20,17,7,3,6,14
E00045737,17,11,10,14,6,9,5,3,6,2
E00045971,19,35,30,16,26,19,18,19,29,25
E00045989,6,11,10,20,12,16,9,12,10,10
E00045995,10,7,7,2,9,12,9,10,9,9
E00046000,7,13,15,15,8,11,7,11,6,19
E00046046,3,4,5,4,11,12,16,4,7,5
E00046047,7,7,3,2,6,6,7,5,2,4
E00046200,21,17,9,9,28,15,16,7,8,19
E00046230,58,36,27,29,19,21,15,11,7,18
E00046240,27,12,23,24,14,14,8,17,7,14
E00046245,22,16,21,18,22,21,10,11,14,7
E00046501,31,25,13,27,13,21,22,11,16,9
E00046543,7,14,6,12,13,15,11,7,10,4
E00046692,44,21,30,30,14,19,7,16,9,14
E00046752,10,8,9,5,0,4,2,2,4,10
E00046755,19,25,16,20,11,15,13,17,20,24
E00046900,1,5,7,6,4,4,3,5,3,6
E00047950,2,1,6,5,1,1,0,2,1,0
E00047799,6,4,7,3,2,3,3,3,1,1
E00047958,18,15,25,17,12,11,12,8,10,15
E00047959,28,27,26,13,12,13,8,12,14,5
E00047879,417,300,272,332,319,245,258,259,255,229
E00047880,30,26,20,36,24,16,17,18,7,14
E00046393,18,5,43,14,44,118,121,54,38,24
E00046390,26,44,21,13,29,18,14,17,32,26
E00045678,15,8,10,8,6,6,6,9,5,6
E00175732,69,21,49,35,24,28,31,43,23,27
E00045973,15,15,8,10,13,14,4,10,10,17
E00045590,21,11,21,8,15,18,23,7,10,12
E00045596,9,15,18,10,13,12,9,13,7,8
E00045629,22,32,10,8,7,15,14,16,9,10
E00045648,219,168,147,98,79,82,64,75,80,98
E00045985,124,99,91,74,98,107,94,75,82,56
E00045986,44,72,43,44,50,31,40,48,96,86
E00045991,22,19,29,20,15,19,17,15,15,11
E00046050,83,104,102,68,77,65,101,87,88,109
E00046034,63,65,81,57,29,15,18,18,29,43
E00047075,64,79,42,44,28,20,12,17,18,19
E00047112,8,12,13,11,12,18,13,12,10,13
E00175610,144,111,135,106,151,130,101,82,124,121
E00175748,2,6,1,2,3,7,4,4,13,11
E00175797,147,109,135,67,146,178,154,218,210,199
E00046395,6,8,11,9,6,2,7,3,3,5
E00045598,5,5,5,11,29,8,22,18,18,15
E00046398,79,88,70,55,51,41,50,72,75,43
E00046408,53,39,73,47,36,23,22,20,17,25
E00175626,58,38,28,36,55,43,30,48,75,49
E00175768,9,10,17,17,10,10,2,8,14,4
E00046329,23,30,26,16,10,24,20,17,24,15
E00045816,13,12,13,17,28,19,14,16,12,16
E00046588,79,67,53,64,74,59,54,49,48,43
E00045445,35,20,15,16,20,10,15,14,11,10
E00045623,6,11,14,8,5,13,11,5,5,18
E00045806,53,55,32,46,37,27,22,33,37,12
E00045979,7,7,4,5,5,5,6,10,4,5
E00045998,26,17,12,5,15,14,11,15,7,6
E00046003,29,17,18,15,27,8,10,16,10,9
E00046004,16,11,6,3,4,7,4,4,1,5
E00046006,23,20,20,12,10,13,11,16,9,15
E00046008,42,25,34,9,20,19,19,11,10,14
E00046012,15,14,15,8,8,10,12,9,5,6
E00046013,11,8,4,8,8,11,4,8,7,9
E00046019,21,7,3,5,18,12,7,3,4,4
E00045272,4,6,8,1,10,4,9,1,3,7
E00045090,25,23,17,3,19,11,7,5,10,6
E00045334,22,14,15,9,9,22,12,20,12,15
E00045427,37,26,14,11,17,15,6,12,8,7
E00045704,13,18,18,28,22,21,19,11,17,17
E00045706,22,39,19,15,26,19,13,14,16,15
E00045528,15,35,24,26,25,12,15,16,3,10
E00045667,85,36,26,70,94,61,80,56,60,67
E00047397,62,76,46,54,114,80,55,50,53,75
E00047399,15,14,11,17,18,28,16,13,29,18
E00047574,19,22,19,15,17,11,12,10,9,6
E00047599,25,17,11,16,6,18,14,10,11,12
E00047611,14,18,17,35,22,8,8,9,11,8
E00047627,15,14,14,11,15,28,23,12,15,7
E00045739,14,18,12,8,9,11,13,3,10,12
E00046022,10,8,7,8,6,8,15,11,20,12
E00046544,20,21,14,11,13,23,17,25,30,10
E00046591,11,13,12,9,16,17,4,6,6,9
E00046756,21,26,30,33,11,37,34,24,18,13
E00046852,28,20,14,17,10,14,13,9,12,12
E00046909,14,17,13,18,9,12,7,5,5,5
E00046855,124,84,115,122,132,80,93,80,75,122
E00046930,29,12,11,9,7,8,9,5,10,6
E00046963,21,14,32,10,11,18,5,9,6,7
E00047059,8,27,16,12,14,8,9,13,5,11
E00047082,61,58,32,34,32,30,15,19,24,11
E00047084,16,11,32,31,8,5,3,8,3,2
E00047088,59,60,49,57,26,4,9,6,8,19
E00047123,31,14,18,21,30,23,20,7,11,17
E00047676,22,18,17,10,11,10,18,8,9,13
E00047960,10,5,3,5,6,4,11,6,3,6
E00048082,16,14,12,6,7,11,9,6,11,14
E00175690,7,11,7,8,9,2,4,5,6,7
E00175691,1,2,13,6,7,6,7,2,10,7
E00175727,10,11,13,5,3,0,3,2,5,2
E00046558,28,21,14,15,12,12,9,10,8,17
E00046376,10,7,7,3,11,6,7,6,7,4
E00048188,17,24,20,13,21,8,12,5,6,9
E00045145,66,111,98,115,113,99,54,54,60,69
E00047693,10,17,11,12,9,4,1,5,4,7
E00045160,10,6,9,11,15,4,11,16,8,4
E00046637,12,27,17,18,11,9,4,11,5,15
E00048021,9,4,14,12,7,3,6,8,3,2
E00048033,18,23,15,12,5,11,7,8,14,18
E00046618,18,10,21,9,6,5,2,10,5,8
E00046639,18,14,16,11,18,11,6,3,5,10
E00045178,11,12,8,8,12,3,2,9,5,6
E00045224,15,11,18,13,5,12,8,10,2,2
E00048034,18,24,23,25,19,20,7,15,4,10
E00045227,13,6,11,4,2,5,1,5,5,6
E00045232,25,33,18,6,16,13,16,14,13,3
E00045237,21,12,11,7,17,20,8,15,10,8
E00047501,7,7,3,3,7,3,1,2,7,3
E00047539,11,9,9,4,7,7,4,4,1,6
E00045240,17,16,12,3,9,5,9,9,9,3
E00047540,10,4,6,4,10,4,3,1,4,1
E00045770,17,11,15,13,9,12,7,16,6,4
E00047541,16,9,7,9,9,6,7,5,10,10
E00047553,35,29,18,31,30,17,14,20,26,23
E00047560,10,3,5,10,7,2,1,7,1,3
E00047579,15,13,11,14,13,7,11,8,10,6
E00047327,38,34,27,24,35,17,14,16,22,19
E00047328,28,13,17,20,16,19,24,20,9,15
E00047310,14,8,7,7,17,9,7,6,12,4
E00047318,11,15,19,9,13,5,5,11,7,5
E00047323,12,6,12,6,12,2,4,5,2,5
E00047350,17,12,14,6,15,6,5,6,10,7
E00047413,12,13,7,14,9,6,5,5,10,9
E00047457,8,8,4,9,14,3,0,3,2,2
E00047479,6,13,10,17,18,6,1,6,8,8
E00047563,3,9,13,6,7,10,6,5,2,6
E00047564,26,23,14,8,14,12,8,13,22,17
E00047487,13,15,4,12,10,8,5,5,1,4
E00048035,10,13,12,4,12,10,6,5,6,6
E00048036,21,15,12,9,11,19,7,10,9,14
E00046555,11,9,11,10,9,9,6,10,4,6
E00047488,3,11,9,6,3,3,3,5,1,5
E00047491,9,5,4,5,7,4,1,1,1,0
E00045940,13,16,12,10,13,10,8,8,3,4
E00046066,39,25,28,15,13,13,6,10,19,9
E00045969,7,6,7,4,8,9,4,4,7,2
E00047567,4,7,5,3,8,2,4,3,1,0
E00047569,8,7,7,4,8,2,2,1,4,2
E00045850,10,8,8,5,17,8,4,11,8,4
E00045853,10,15,12,7,11,6,9,7,10,4
E00045858,9,9,7,8,9,3,7,5,9,5
E00045867,21,12,6,10,4,6,21,10,11,8
E00045879,21,18,14,5,8,12,11,20,15,25
E00045883,22,10,9,10,14,6,9,6,9,7
E00045886,16,15,11,9,13,11,11,6,8,7
E00045902,3,4,6,3,5,10,4,1,3,2
E00045086,17,10,15,19,11,14,14,6,15,7
E00045100,24,23,22,18,13,18,8,6,5,10
E00045101,15,9,8,7,6,3,3,7,8,11
E00045102,28,16,12,16,18,8,15,6,9,15
E00045105,32,22,14,14,13,18,11,2,5,5
E00045106,16,20,15,15,12,10,5,3,8,8
E00046619,6,2,4,7,4,0,0,1,2,3
E00046620,11,12,12,18,7,14,10,6,14,7
E00046621,8,20,13,11,12,8,7,11,5,6
E00046416,8,7,12,9,9,8,4,7,6,8
E00046424,10,8,7,10,8,4,2,3,1,3
E00046635,14,13,5,12,6,4,2,3,6,7
E00046417,25,23,16,12,19,12,5,14,11,9
E00046420,2,9,9,6,20,4,8,6,7,12
E00046625,6,5,13,8,7,4,3,7,11,6
E00046626,42,64,58,55,51,41,41,32,28,43
E00046630,54,66,54,56,28,28,21,20,26,19
E00046631,19,8,25,11,11,7,5,8,6,4
E00046633,2,8,8,10,6,5,3,4,6,6
E00046634,22,6,19,24,20,14,8,15,13,24
E00046644,22,21,14,14,22,16,9,15,9,10
E00046645,9,4,12,7,4,3,1,2,6,7
E00046646,10,12,22,19,8,9,3,11,6,10
E00047300,21,14,18,11,10,5,1,9,5,8
E00046647,17,28,21,16,17,9,4,5,11,18
E00046648,11,12,9,14,17,9,22,10,9,18
E00046649,19,15,16,13,28,16,18,6,10,6
E00046650,14,29,24,16,28,12,13,28,7,12
E00046651,17,18,16,9,12,11,6,6,2,8
E00046652,16,13,13,7,12,3,8,4,5,6
E00046655,12,14,6,9,15,15,12,9,7,5
E00046657,36,23,24,18,16,9,12,13,15,10
E00048007,13,10,14,8,11,15,4,3,8,6
E00046611,28,29,29,28,25,5,10,5,6,11
E00046613,4,12,5,6,5,6,3,2,3,3
E00046614,17,13,10,4,8,6,6,6,7,1
E00046624,4,6,6,3,3,3,4,4,4,3
E00046615,62,42,47,29,36,33,27,33,25,29
E00046673,25,23,28,17,22,11,18,13,23,16
E00046675,37,34,58,35,14,11,4,16,15,15
E00046676,28,29,28,47,23,12,19,19,15,18
E00046677,1,6,5,3,7,1,5,4,6,5
E00047289,17,16,8,8,10,2,5,7,16,3
E00047292,7,8,4,11,9,2,0,5,6,3
E00047291,7,8,3,4,11,3,6,2,3,5
E00047295,15,16,12,27,19,9,6,8,9,8
E00047293,13,11,10,19,8,12,5,4,8,8
E00047294,7,7,4,9,1,5,2,4,4,8
E00047296,9,7,9,7,6,2,3,1,1,4
E00047297,12,8,3,10,11,5,14,11,13,6
E00047298,15,12,17,8,8,8,9,11,9,5
E00047299,10,2,2,3,4,1,3,2,3,4
E00047301,12,5,9,10,5,3,5,2,5,3
E00047302,44,40,43,34,46,33,28,28,41,16
E00048004,17,27,22,19,11,15,6,16,12,15
E00048013,16,8,10,6,13,9,5,8,7,9
E00048005,197,172,129,118,103,115,64,46,66,91
E00048006,18,11,11,11,7,13,10,10,5,15
E00048008,34,24,21,26,23,26,27,10,13,15
E00048009,24,22,27,12,28,19,10,6,16,15
E00048010,19,8,16,14,17,12,3,8,6,16
E00048014,9,7,8,15,4,10,7,1,3,3
E00048011,36,21,33,26,19,16,20,11,12,11
E00048012,7,6,9,14,18,7,7,7,8,9
E00048015,6,12,15,8,3,10,5,8,7,8
E00048016,15,32,23,12,11,13,6,8,8,9
E00048017,9,13,14,10,9,21,7,13,12,14
E00048018,36,29,31,25,36,36,14,39,23,29
E00048019,16,15,13,15,6,5,7,8,7,7
E00048020,20,20,27,26,12,14,14,10,19,8
E00048022,29,37,25,15,13,27,14,4,17,8
E00048023,32,27,28,31,23,28,22,13,11,15
E00048024,38,21,25,33,16,10,15,18,8,13
E00048025,39,29,34,29,20,17,16,19,27,23
E00048026,18,15,16,20,9,7,10,12,7,8
E00048028,17,14,16,22,4,5,11,9,3,4
E00048029,63,49,34,46,24,32,31,27,23,24
E00048032,33,31,24,24,19,23,11,13,14,11
E00048030,40,19,10,7,11,17,3,10,14,11
E00048031,15,17,19,19,14,12,10,7,6,8
E00048037,9,17,18,9,9,11,6,12,6,11
E00048038,38,28,28,28,23,20,16,21,11,11
E00048040,22,18,11,14,16,10,9,9,10,9
E00047572,9,10,15,6,9,4,4,6,1,6
E00048041,58,32,48,38,56,40,48,50,21,23
E00048043,29,26,14,19,23,12,7,11,9,6
E00048042,19,21,11,13,12,14,11,5,8,6
E00048044,21,17,15,6,10,10,7,7,6,11
E00048045,11,21,13,18,16,16,6,7,7,7
E00048046,44,54,27,42,27,15,14,23,15,9
E00048047,18,13,17,20,26,11,9,14,13,7
E00048048,66,57,46,43,52,43,45,41,31,43
E00048049,18,13,13,10,6,13,9,6,10,6
E00048050,14,18,14,12,9,3,5,12,7,8
E00048051,19,11,17,21,14,11,15,8,9,12
E00048052,22,15,4,14,14,8,4,9,7,7
E00048053,20,7,7,10,8,7,5,8,10,10
E00048054,36,26,27,26,23,21,9,21,21,13
E00048135,40,23,35,18,25,17,7,11,20,18
E00048055,25,17,12,16,10,7,4,7,6,9
E00047303,15,22,9,6,11,6,2,4,3,1
E00048056,21,31,23,19,40,17,15,21,24,15
E00048130,37,34,15,11,15,23,8,7,10,13
E00047304,21,9,8,8,22,18,9,12,11,13
E00047305,13,11,10,9,7,4,4,7,2,2
E00047306,22,36,25,14,14,11,7,12,11,15
E00047307,4,8,7,8,5,3,2,2,2,11
E00047308,20,11,8,9,15,8,4,5,9,4
E00047309,31,19,9,11,13,8,7,18,14,9
E00047311,78,34,45,49,37,21,27,32,42,23
E00047312,24,22,24,16,14,13,15,6,15,10
E00047313,4,9,5,8,11,1,3,6,5,1
E00047314,22,25,28,16,17,12,6,12,12,12
E00047315,254,229,170,204,254,172,116,141,133,111
E00047316,40,31,30,31,27,17,4,12,10,17
E00047317,32,14,14,11,23,22,18,29,21,22
E00047319,25,31,24,18,20,21,5,17,11,9
E00047320,44,25,28,39,21,21,20,23,28,16
E00047321,14,9,7,6,11,4,6,5,5,2
E00047322,39,45,30,34,27,19,33,21,34,29
E00047324,36,28,32,36,33,15,17,15,7,12
E00047325,19,20,17,14,8,9,13,8,15,10
E00047326,29,27,22,30,22,17,13,19,18,11
E00047351,9,8,4,6,1,5,5,4,0,4
E00047353,13,17,11,9,11,9,6,4,13,5
E00047354,28,28,18,15,10,8,1,7,10,9
E00047356,9,5,15,3,6,7,3,8,2,5
E00047371,5,12,6,4,8,4,5,1,6,2
E00047406,10,12,8,11,14,15,6,4,6,9
E00047408,4,11,10,12,10,10,3,7,5,8
E00047410,15,8,7,14,11,10,16,6,7,5
E00047434,11,6,7,11,4,6,4,11,14,7
E00047482,18,21,12,7,18,9,9,9,11,4
E00047483,91,67,84,73,107,100,99,74,60,47
E00047449,52,49,44,34,39,41,37,28,23,32
E00047451,12,10,12,5,12,6,5,8,7,5
E00047460,109,115,88,82,89,90,81,79,73,74
E00047461,25,19,21,12,17,18,14,11,6,11
E00047464,30,23,15,23,16,16,16,15,7,14
E00047465,20,23,9,15,11,9,12,4,12,8
E00047466,23,17,17,11,14,10,7,9,5,4
E00047470,11,17,11,8,14,13,7,10,10,7
E00047471,19,26,24,23,25,29,22,27,25,28
E00047478,64,48,29,49,40,30,17,16,27,35
E00047565,4,6,11,4,7,6,7,4,5,1
E00047486,9,8,5,7,3,4,2,5,0,2
E00047489,7,4,14,11,14,5,7,8,5,4
E00047490,15,15,18,10,16,15,9,5,3,7
E00047493,14,9,20,16,19,10,10,13,15,4
E00047496,5,2,5,7,7,3,2,3,8,2
E00047494,98,78,121,76,96,65,52,46,65,62
E00047495,15,11,4,13,7,6,10,7,7,10
E00047499,12,17,16,16,23,17,13,7,14,4
E00047500,14,6,7,4,5,2,7,2,0,1
E00047502,15,12,9,14,12,6,10,8,6,4
E00047503,3,4,8,3,6,1,2,7,2,3
E00047504,13,8,6,9,9,9,6,6,2,3
E00047505,22,21,35,25,22,10,23,24,25,36
E00047508,8,3,8,10,5,8,7,4,7,3
E00047509,20,9,21,10,22,6,8,9,9,7
E00047523,17,13,17,19,16,14,11,10,10,9
E00047524,31,19,21,17,24,18,16,16,8,7
E00047525,9,12,11,8,15,8,7,7,12,6
E00047529,22,14,5,22,17,14,16,14,11,7
E00047566,31,19,25,17,15,10,7,6,16,15
E00047532,15,20,25,11,16,6,7,11,9,13
E00047533,13,2,7,8,11,2,0,4,1,5
E00047534,12,5,5,8,4,2,6,6,12,2
E00047535,15,12,16,7,16,15,12,21,16,10
E00047537,9,8,9,9,15,8,3,3,4,7
E00047542,13,6,5,6,9,7,8,6,3,7
E00047543,5,19,4,13,27,8,15,5,9,5
E00047547,13,13,10,12,3,3,7,7,2,7
E00047548,62,50,30,29,36,36,37,39,34,27
E00047554,13,10,14,5,5,7,7,6,2,7
E00047555,14,12,7,8,10,5,8,6,12,9
E00047556,31,22,32,17,26,14,16,8,11,11
E00047557,25,24,18,21,20,19,11,15,4,8
E00047558,5,4,5,4,7,1,4,6,2,7
E00047559,10,7,9,5,9,12,7,13,4,7
E00047561,7,2,4,3,3,3,2,5,2,1
E00047562,42,23,27,24,29,28,10,12,31,14
E00047570,32,25,13,15,20,15,12,21,11,10
E00047571,16,23,25,10,13,4,8,5,8,3
E00047573,11,8,12,5,8,6,4,5,5,1
E00047575,8,5,12,11,2,3,2,1,0,4
E00047576,15,12,11,15,14,10,14,4,11,10
E00047580,22,23,31,15,8,11,12,9,7,12
E00047581,54,49,32,35,34,24,37,31,17,16
E00047582,14,17,21,7,9,6,10,4,7,1
E00047584,11,20,11,7,10,7,4,5,7,7
E00047585,14,9,13,4,9,7,3,8,2,6
E00047586,7,7,7,1,6,4,4,5,1,6
E00047590,16,11,15,9,14,8,18,6,4,7
E00045111,22,11,11,3,5,7,4,6,5,9
E00045107,17,22,7,14,13,15,6,3,12,7
E00045109,14,15,13,10,14,18,15,5,3,6
E00045112,7,16,5,10,8,9,5,8,8,7
E00045116,17,23,12,24,15,12,10,12,10,13
E00045114,23,16,31,16,20,21,11,11,15,6
E00045115,27,18,23,8,15,20,14,10,10,13
E00045117,11,9,3,14,9,7,4,1,10,8
E00045119,11,7,13,14,18,9,9,10,9,4
E00045121,15,9,12,6,6,5,6,8,10,4
E00045122,25,27,28,23,11,6,7,17,10,9
E00045124,33,33,26,27,19,16,18,26,29,17
E00045125,12,9,9,12,10,4,7,5,6,10
E00045126,17,12,19,21,16,9,11,19,9,6
E00045127,25,22,25,22,14,9,11,11,9,6
E00045129,26,23,25,20,17,13,3,8,20,7
E00045140,10,13,17,6,4,3,8,7,10,3
E00045162,57,64,50,30,40,26,41,30,36,32
E00045165,16,11,5,9,8,12,15,8,9,3
E00045167,20,9,7,9,9,8,16,18,20,18
E00045168,15,14,11,17,24,23,7,13,11,9
E00045172,17,25,24,6,9,16,12,10,5,4
E00045173,20,17,32,10,21,17,17,22,6,5
E00045175,18,16,12,15,12,12,16,24,12,9
E00045176,7,8,13,14,10,14,10,15,8,8
E00045180,10,11,4,9,10,14,8,2,5,6
E00045181,9,12,4,12,7,5,7,13,3,4
E00045183,11,2,5,6,4,7,4,6,2,4
E00045187,8,10,5,9,8,6,10,11,10,6
E00045213,19,18,14,11,18,12,14,11,15,22
E00045214,57,65,60,38,54,62,25,26,25,27
E00045215,50,58,32,32,39,47,25,19,19,28
E00045216,8,4,4,6,4,7,4,4,6,4
E00045217,32,27,32,17,23,44,24,17,19,21
E00045218,11,13,8,4,9,6,12,6,6,8
E00045219,10,14,22,10,17,13,8,8,7,9
E00045220,7,8,4,6,4,4,4,6,5,6
E00045221,19,25,9,9,10,8,6,6,13,3
E00045223,21,27,28,13,19,34,11,15,10,7
E00045225,4,8,7,8,6,9,11,2,5,6
E00045226,9,5,13,7,3,5,2,3,1,1
E00045228,8,6,5,11,7,9,5,5,8,5
E00045231,13,7,8,1,8,4,5,7,6,3
E00045234,9,16,9,5,5,4,5,3,3,6
E00045235,5,2,4,2,3,1,2,4,0,2
E00045238,5,6,8,8,10,15,4,5,1,6
E00045239,23,33,18,18,16,15,12,8,5,14
E00045241,17,12,14,14,11,13,18,11,9,8
E00045247,4,6,4,10,5,5,4,2,8,4
E00045397,17,17,21,20,16,11,7,11,7,2
E00045538,12,4,17,13,17,12,11,9,7,6
E00045713,12,17,21,22,11,11,12,9,14,15
E00045670,19,23,27,23,23,24,6,9,11,7
E00045761,28,14,32,15,11,10,11,11,11,18
E00045762,17,19,10,14,12,12,8,8,8,5
E00045763,18,11,20,16,11,15,17,10,5,17
E00045767,14,17,19,6,8,9,5,12,4,8
E00045771,20,14,24,9,18,9,14,15,14,11
E00045822,13,15,11,16,8,13,13,7,7,13
E00045748,11,13,14,10,11,6,6,6,8,11
E00045749,59,30,45,28,46,27,36,33,26,19
E00045755,11,8,2,2,12,6,7,9,3,8
E00045760,14,17,14,10,11,10,7,13,3,3
E00045778,29,21,23,19,9,21,15,14,11,7
E00045792,21,21,19,21,14,16,12,7,15,4
E00045793,25,20,14,18,26,20,18,15,9,7
E00045794,19,6,9,9,11,13,4,9,9,10
E00045795,29,20,25,16,20,17,25,20,22,18
E00047337,12,18,22,14,7,10,6,9,12,7
E00045796,14,12,15,8,14,5,6,5,8,6
E00045797,39,23,18,16,13,11,13,8,9,6
E00047329,5,6,8,6,9,4,5,6,3,6
E00047330,32,29,19,21,23,19,20,12,16,11
E00047331,15,14,18,12,21,13,11,12,18,16
E00047332,14,12,23,14,12,6,3,4,9,6
E00047333,17,18,16,21,25,14,13,5,13,11
E00047344,31,16,39,21,30,15,16,16,17,12
E00047335,147,119,100,96,102,83,65,66,83,94
E00047336,19,26,14,13,15,8,9,12,15,17
E00047338,21,27,24,9,17,10,8,13,6,10
E00047339,10,3,16,8,6,2,2,8,5,8
E00045800,8,10,12,15,7,4,6,7,9,6
E00047340,37,25,21,32,28,9,10,9,2,6
E00047342,25,29,27,24,32,15,19,13,8,20
E00047341,13,14,18,13,17,16,4,5,8,11
E00047343,19,10,18,21,25,16,20,18,18,22
E00047346,28,32,23,35,40,29,23,21,16,8
E00047347,12,14,15,27,38,29,34,36,24,13
E00045798,22,20,16,14,9,4,11,16,21,9
E00045799,5,6,5,6,4,11,4,5,4,13
E00045801,9,9,8,3,10,9,9,4,4,4
E00045802,29,9,8,12,15,7,12,13,12,9
E00045803,39,27,32,24,21,16,16,19,11,12
E00045808,3,4,9,5,3,2,1,5,4,4
E00045804,7,5,8,7,11,6,11,10,8,9
E00045805,11,8,9,16,15,9,7,7,3,5
E00045809,13,10,7,12,6,4,11,3,7,5
E00045811,6,13,9,9,6,9,2,4,2,4
E00045812,23,11,23,10,10,10,9,4,10,9
E00045814,34,31,25,15,18,10,16,15,25,13
E00045818,8,13,4,6,16,12,9,7,3,8
E00045819,73,50,64,37,57,57,44,40,75,80
E00045842,18,9,6,15,5,3,5,8,6,4
E00045845,19,18,18,20,19,9,5,13,11,4
E00045846,8,13,7,10,7,8,5,10,3,3
E00045904,13,12,7,9,11,11,10,7,9,4
E00045847,4,7,6,5,7,3,2,9,4,3
E00045848,9,13,8,17,14,6,11,17,9,13
E00045905,13,7,8,18,15,10,13,9,3,8
E00045909,33,22,8,20,17,26,12,9,8,5
E00045910,5,9,11,8,12,12,11,6,4,3
E00045913,42,52,30,48,33,51,25,17,17,15
E00045914,14,12,11,13,15,10,17,6,8,6
E00045915,16,9,14,8,14,9,4,8,6,5
E00045918,12,11,9,7,8,12,7,12,6,7
E00045921,9,11,10,15,11,13,7,5,8,9
E00045943,11,26,12,23,17,14,18,12,10,9
E00045948,21,14,18,16,21,8,10,20,10,12
E00045959,9,22,69,83,75,64,54,51,88,90
E00045962,3,15,14,13,15,5,5,8,3,14
E00045966,9,9,9,9,7,16,5,11,12,10
E00045967,21,19,16,11,9,17,7,15,10,13
E00046063,16,27,11,8,14,13,8,24,11,26
E00046065,138,147,143,119,153,99,62,88,89,108
E00046097,18,13,16,9,12,5,9,10,11,14
E00046106,141,115,82,82,115,141,96,113,108,91
E00046102,15,12,17,10,13,7,15,9,11,12
E00046107,12,16,31,17,9,16,13,5,10,10
E00046113,9,9,24,18,7,7,3,4,8,13
E00046119,40,48,33,25,79,70,40,44,48,35
E00046129,8,10,13,6,14,7,4,3,2,6
E00046533,3,0,4,7,9,3,2,2,1,1
E00048190,32,27,12,16,12,6,7,14,10,11
E00048194,19,26,15,23,22,12,13,15,3,11
